CATEGORIA;Evento;SUBCATEGORIA;Piloto;Horário;Volta;Tempo Total da Volta;Setor 1;Setor 2;Setor 3;TOP SPEED
CARRERA;CLASSIFICACAO;N/A;544 - Marçal MÜLLER - CAR;9:38:17.871;1.0;2:04.031;;34.088;50.531;99,788
CARRERA;CLASSIFICACAO;N/A;544 - Marçal MÜLLER - CAR;9:40:07.250;2.0;1:49.379;35.399;30.659;43.321;113,155
CARRERA;CLASSIFICACAO;N/A;544 - Marçal MÜLLER - CAR;9:41:44.840;3.0;1:37.590;28.668;26.696;42.226;126,824
CARRERA;CLASSIFICACAO;N/A;544 - Marçal MÜLLER - CAR;9:43:12.641;4.0;1:27.801;26.208;24.736;36.857;140,964
CARRERA;CLASSIFICACAO;N/A;544 - Marçal MÜLLER - CAR;9:44:40.414;5.0;1:27.773;26.205;24.792;36.776;141,009
CARRERA;CLASSIFICACAO;N/A;544 - Marçal MÜLLER - CAR;9:46:08.226;6.0;1:27.812;26.032;24.77;37.01;140,947
CARRERA;CLASSIFICACAO;N/A;26 - Christian HAHN - CAR;9:38:03.621;1.0;1:57.316;;31.623;47.256;105,500
CARRERA;CLASSIFICACAO;N/A;26 - Christian HAHN - CAR;9:39:49.840;2.0;1:46.219;31.521;29.609;45.089;116,522
CARRERA;CLASSIFICACAO;N/A;26 - Christian HAHN - CAR;9:41:31.507;3.0;1:41.667;30.717;27.93;43.02;121,739
CARRERA;CLASSIFICACAO;N/A;26 - Christian HAHN - CAR;9:43:08.879;4.0;1:37.372;28.395;29.189;39.788;127,108
CARRERA;CLASSIFICACAO;N/A;26 - Christian HAHN - CAR;9:44:37.006;5.0;1:28.127;26.097;24.748;37.282;140,443
CARRERA;CLASSIFICACAO;N/A;1 - Alceu FELDMANN - CAR S;9:20:57.731;1.0;1:57.667;;30.224;42.696;105,185
CARRERA;CLASSIFICACAO;N/A;1 - Alceu FELDMANN - CAR S;9:22:32.077;2.0;1:34.346;28.44;26.838;39.068;131,185
CARRERA;CLASSIFICACAO;N/A;1 - Alceu FELDMANN - CAR S;9:24:02.016;3.0;1:29.939;26.752;25.335;37.852;137,613
CARRERA;CLASSIFICACAO;N/A;1 - Alceu FELDMANN - CAR S;9:25:30.727;4.0;1:28.711;26.192;24.96;37.559;139,518
CARRERA;CLASSIFICACAO;N/A;1 - Alceu FELDMANN - CAR S;9:26:59.051;5.0;1:28.324;26.113;24.957;37.254;140,130
CARRERA;CLASSIFICACAO;N/A;10 - Thiago VIVACQUA - CAR;9:38:19.731;1.0;2:02.274;;33.771;49.398;101,222
CARRERA;CLASSIFICACAO;N/A;10 - Thiago VIVACQUA - CAR;9:40:05.578;2.0;1:45.847;34.473;28.713;42.661;116,931
CARRERA;CLASSIFICACAO;N/A;10 - Thiago VIVACQUA - CAR;9:41:35.597;3.0;1:30.019;26.963;25.196;37.86;137,491
CARRERA;CLASSIFICACAO;N/A;10 - Thiago VIVACQUA - CAR;9:43:04.323;4.0;1:28.726;26.265;25.01;37.451;139,495
CARRERA;CLASSIFICACAO;N/A;10 - Thiago VIVACQUA - CAR;9:44:32.742;5.0;1:28.419;26.233;24.989;37.197;139,979
CARRERA;CLASSIFICACAO;N/A;29 - Rodrigo MELLO - CAR S;9:19:47.100;1.0;2:10.815;;32.663;46.551;94,613
CARRERA;CLASSIFICACAO;N/A;29 - Rodrigo MELLO - CAR S;9:21:32.593;2.0;1:45.493;33.465;29.221;42.807;117,323
CARRERA;CLASSIFICACAO;N/A;29 - Rodrigo MELLO - CAR S;9:23:06.788;3.0;1:34.195;28.462;26.595;39.138;131,396
CARRERA;CLASSIFICACAO;N/A;29 - Rodrigo MELLO - CAR S;9:24:36.288;4.0;1:29.500;26.75;25.002;37.748;138,288
CARRERA;CLASSIFICACAO;N/A;29 - Rodrigo MELLO - CAR S;9:26:05.296;5.0;1:29.008;26.515;25.068;37.425;139,053
CARRERA;CLASSIFICACAO;N/A;29 - Rodrigo MELLO - CAR S;9:27:33.893;6.0;1:28.597;26.157;24.94;37.5;139,698
CARRERA;CLASSIFICACAO;N/A;29 - Rodrigo MELLO - CAR S;9:29:02.672;7.0;1:28.779;26.206;24.937;37.636;139,411
CARRERA;CLASSIFICACAO;N/A;95 - Alceu FELDMANN NETO - CAR S;9:20:19.535;1.0;1:49.322;;29.542;41.39;113,214
CARRERA;CLASSIFICACAO;N/A;95 - Alceu FELDMANN NETO - CAR S;9:21:54.516;2.0;1:34.981;29.101;26.561;39.319;130,308
CARRERA;CLASSIFICACAO;N/A;95 - Alceu FELDMANN NETO - CAR S;9:23:24.530;3.0;1:30.014;26.877;25.391;37.746;137,499
CARRERA;CLASSIFICACAO;N/A;95 - Alceu FELDMANN NETO - CAR S;9:24:53.517;4.0;1:28.987;26.499;25.085;37.403;139,085
CARRERA;CLASSIFICACAO;N/A;95 - Alceu FELDMANN NETO - CAR S;9:26:22.119;5.0;1:28.602;26.157;25.031;37.414;139,690
CARRERA;CLASSIFICACAO;N/A;95 - Alceu FELDMANN NETO - CAR S;9:27:50.983;6.0;1:28.864;26.304;24.991;37.569;139,278
CARRERA;CLASSIFICACAO;N/A;70 - Lucas SALLES - CAR;9:36:50.646;1.0;1:51.159;;30.136;42.609;111,343
CARRERA;CLASSIFICACAO;N/A;70 - Lucas SALLES - CAR;9:38:24.652;2.0;1:34.006;28.597;26.486;38.923;131,660
CARRERA;CLASSIFICACAO;N/A;70 - Lucas SALLES - CAR;9:39:59.720;3.0;1:35.068;27.593;27.667;39.808;130,189
CARRERA;CLASSIFICACAO;N/A;70 - Lucas SALLES - CAR;9:41:28.406;4.0;1:28.686;26.178;24.81;37.698;139,558
CARRERA;CLASSIFICACAO;N/A;70 - Lucas SALLES - CAR;9:42:57.243;5.0;1:28.837;26.211;24.998;37.628;139,320
CARRERA;CLASSIFICACAO;N/A;70 - Lucas SALLES - CAR;9:44:26.057;6.0;1:28.814;26.165;25.016;37.633;139,356
CARRERA;CLASSIFICACAO;N/A;118 - Matheus COMPARATTO - CAR;9:37:47.060;1.0;1:49.270;;28.998;44.286;113,268
CARRERA;CLASSIFICACAO;N/A;118 - Matheus COMPARATTO - CAR;9:39:23.344;2.0;1:36.284;30.04;26.485;39.759;128,545
CARRERA;CLASSIFICACAO;N/A;118 - Matheus COMPARATTO - CAR;9:40:54.035;3.0;1:30.691;26.871;25.753;38.067;136,472
CARRERA;CLASSIFICACAO;N/A;118 - Matheus COMPARATTO - CAR;9:42:22.876;4.0;1:28.841;26.342;25.111;37.388;139,314
CARRERA;CLASSIFICACAO;N/A;118 - Matheus COMPARATTO - CAR;9:43:51.567;5.0;1:28.691;26.216;24.969;37.506;139,550
CARRERA;CLASSIFICACAO;N/A;888 - Lineu PIRES - CAR S;9:19:19.088;1.0;2:03.373;;32.623;46.088;100,320
CARRERA;CLASSIFICACAO;N/A;888 - Lineu PIRES - CAR S;9:20:59.537;2.0;1:40.449;31.302;27.866;41.281;123,215
CARRERA;CLASSIFICACAO;N/A;888 - Lineu PIRES - CAR S;9:22:40.473;3.0;1:40.936;31.336;28.308;41.292;122,620
CARRERA;CLASSIFICACAO;N/A;888 - Lineu PIRES - CAR S;9:24:10.020;4.0;1:29.547;26.606;25.318;37.623;138,216
CARRERA;CLASSIFICACAO;N/A;888 - Lineu PIRES - CAR S;9:25:38.826;5.0;1:28.806;26.418;24.919;37.469;139,369
CARRERA;CLASSIFICACAO;N/A;888 - Lineu PIRES - CAR S;9:27:07.603;6.0;1:28.777;26.133;25.01;37.634;139,414
CARRERA;CLASSIFICACAO;N/A;888 - Lineu PIRES - CAR S;9:28:41.571;7.0;1:33.968;29.369;26.017;38.582;131,713
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:19:12.297;1.0;1:58.390;;31.881;44.623;104,543
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:20:51.238;2.0;1:38.941;28.845;26.973;43.123;125,093
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:22:21.434;3.0;1:30.196;27.002;25.466;37.728;137,221
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:23:51.112;4.0;1:29.678;26.516;25.449;37.713;138,014
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:25:19.959;5.0;1:28.847;26.404;24.939;37.504;139,305
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:26:48.865;6.0;1:28.906;26.279;25.028;37.599;139,212
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:28:25.827;7.0;1:36.962;26.561;28.957;41.444;127,646
CARRERA;CLASSIFICACAO;N/A;21 - Miguel MARIOTTI - CAR S;9:29:55.222;8.0;1:29.395;26.395;25.079;37.921;138,451
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:19:24.593;1.0;2:02.095;;31.162;45.18;101,370
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:21:12.911;2.0;1:48.318;34.063;27.752;46.503;114,264
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:22:54.085;3.0;1:41.174;27.049;27.715;46.41;122,332
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:24:26.608;4.0;1:32.523;26.619;26.475;39.429;133,770
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:25:56.055;5.0;1:29.447;26.474;25.313;37.66;138,370
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:27:25.026;6.0;1:28.971;26.331;25.217;37.423;139,110
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:28:54.699;7.0;1:29.673;26.604;25.196;37.873;138,021
CARRERA;CLASSIFICACAO;N/A;30 - Cristian MOHR - CAR S;9:30:25.385;8.0;1:30.686;26.597;25.186;38.903;136,480
CARRERA;CLASSIFICACAO;N/A;80 - Rouman ZIEMKIEWICZ - CAR S;9:18:54.551;1.0;1:49.537;;28.883;42.594;112,992
CARRERA;CLASSIFICACAO;N/A;80 - Rouman ZIEMKIEWICZ - CAR S;9:20:33.525;2.0;1:38.974;30.627;27.843;40.504;125,051
CARRERA;CLASSIFICACAO;N/A;80 - Rouman ZIEMKIEWICZ - CAR S;9:22:07.776;3.0;1:34.251;27.858;25.633;40.76;131,317
CARRERA;CLASSIFICACAO;N/A;80 - Rouman ZIEMKIEWICZ - CAR S;9:23:37.201;4.0;1:29.425;26.856;24.984;37.585;138,404
CARRERA;CLASSIFICACAO;N/A;80 - Rouman ZIEMKIEWICZ - CAR S;9:25:06.216;5.0;1:29.015;26.383;25.076;37.556;139,042
CARRERA;CLASSIFICACAO;N/A;80 - Rouman ZIEMKIEWICZ - CAR S;9:26:36.546;6.0;1:30.330;26.502;25.207;38.621;137,018
CARRERA;CLASSIFICACAO;N/A;80 - Rouman ZIEMKIEWICZ - CAR S;9:28:05.551;7.0;1:29.005;26.47;24.924;37.611;139,057
CARRERA;CLASSIFICACAO;N/A;100 - Sebá MALUCELLI - CAR S;9:19:55.064;1.0;1:46.982;;28.035;41.885;115,690
CARRERA;CLASSIFICACAO;N/A;100 - Sebá MALUCELLI - CAR S;9:21:40.633;2.0;1:45.569;30.252;30.752;44.565;117,239
CARRERA;CLASSIFICACAO;N/A;100 - Sebá MALUCELLI - CAR S;9:23:20.765;3.0;1:40.132;27.178;25.303;47.651;123,605
CARRERA;CLASSIFICACAO;N/A;100 - Sebá MALUCELLI - CAR S;9:24:50.039;4.0;1:29.274;26.597;25.101;37.576;138,638
CARRERA;CLASSIFICACAO;N/A;100 - Sebá MALUCELLI - CAR S;9:26:23.463;5.0;1:33.424;26.418;25.375;41.631;132,480
CARRERA;CLASSIFICACAO;N/A;100 - Sebá MALUCELLI - CAR S;9:27:52.548;6.0;1:29.085;26.49;24.976;37.619;138,932
CARRERA;CLASSIFICACAO;N/A;100 - Sebá MALUCELLI - CAR S;9:29:21.853;7.0;1:29.305;26.27;25.005;38.03;138,590
CARRERA;CLASSIFICACAO;N/A;7 - Miguel PALUDO - CAR;9:37:43.128;1.0;1:49.494;;29.315;43.732;113,036
CARRERA;CLASSIFICACAO;N/A;7 - Miguel PALUDO - CAR;9:39:19.968;2.0;1:36.840;30.188;26.666;39.986;127,807
CARRERA;CLASSIFICACAO;N/A;7 - Miguel PALUDO - CAR;9:41:01.668;3.0;1:41.700;28.029;27.366;46.305;121,699
CARRERA;CLASSIFICACAO;N/A;7 - Miguel PALUDO - CAR;9:42:30.754;4.0;1:29.086;26.715;24.961;37.41;138,931
CARRERA;CLASSIFICACAO;N/A;7 - Miguel PALUDO - CAR;9:43:59.882;5.0;1:29.128;26.373;25.062;37.693;138,865
CARRERA;CLASSIFICACAO;N/A;7 - Miguel PALUDO - CAR;9:45:29.180;6.0;1:29.298;26.412;25.225;37.661;138,601
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:19:20.731;1.0;2:03.745;;32.521;45.979;100,019
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:21:00.577;2.0;1:39.846;31.474;28.004;40.368;123,959
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:22:33.541;3.0;1:32.964;27.923;26.146;38.895;133,135
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:24:03.621;4.0;1:30.080;26.964;25.359;37.757;137,398
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:25:32.858;5.0;1:29.237;26.743;24.922;37.572;138,696
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:27:02.300;6.0;1:29.442;26.378;25.275;37.789;138,378
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:28:31.505;7.0;1:29.205;26.496;25.027;37.682;138,746
CARRERA;CLASSIFICACAO;N/A;27 - Josimar JUNIOR - CAR S;9:30:01.005;8.0;1:29.500;26.496;25.283;37.721;138,288
CARRERA;CLASSIFICACAO;N/A;17 - Marcos REGADAS - CAR S;9:19:48.933;1.0;2:10.251;;32.577;46.239;95,023
CARRERA;CLASSIFICACAO;N/A;17 - Marcos REGADAS - CAR S;9:21:34.833;2.0;1:45.900;33.55;29.008;43.342;116,873
CARRERA;CLASSIFICACAO;N/A;17 - Marcos REGADAS - CAR S;9:23:09.111;3.0;1:34.278;27.82;26.992;39.466;131,280
CARRERA;CLASSIFICACAO;N/A;17 - Marcos REGADAS - CAR S;9:24:38.814;4.0;1:29.703;26.633;25.322;37.748;137,975
CARRERA;CLASSIFICACAO;N/A;17 - Marcos REGADAS - CAR S;9:26:08.171;5.0;1:29.357;26.475;25.199;37.683;138,510
CARRERA;CLASSIFICACAO;N/A;17 - Marcos REGADAS - CAR S;9:27:37.415;6.0;1:29.244;26.19;25.486;37.568;138,685
CARRERA;CLASSIFICACAO;N/A;17 - Marcos REGADAS - CAR S;9:29:09.686;7.0;1:32.271;26.582;25.447;40.242;134,135
CARRERA;CLASSIFICACAO;N/A;199 - Nelson MARCONDES - CAR S;9:18:59.007;1.0;1:48.498;;28.541;42.813;114,074
CARRERA;CLASSIFICACAO;N/A;199 - Nelson MARCONDES - CAR S;9:20:37.505;2.0;1:38.498;31.283;26.785;40.43;125,655
CARRERA;CLASSIFICACAO;N/A;199 - Nelson MARCONDES - CAR S;9:22:13.477;3.0;1:35.972;28.371;25.879;41.722;128,963
CARRERA;CLASSIFICACAO;N/A;199 - Nelson MARCONDES - CAR S;9:23:42.880;4.0;1:29.403;26.487;25.185;37.731;138,438
CARRERA;CLASSIFICACAO;N/A;199 - Nelson MARCONDES - CAR S;9:25:18.181;5.0;1:35.301;26.623;25.562;43.116;129,871
CARRERA;CLASSIFICACAO;N/A;199 - Nelson MARCONDES - CAR S;9:26:47.439;6.0;1:29.258;26.486;24.976;37.796;138,663
CARRERA;CLASSIFICACAO;N/A;199 - Nelson MARCONDES - CAR S;9:28:28.357;7.0;1:40.918;26.766;28.282;45.87;122,642
CARRERA;CLASSIFICACAO;N/A;87 - Nelson MONTEIRO - CAR S;9:19:49.473;1.0;1:54.029;;29.387;45.14;108,541
CARRERA;CLASSIFICACAO;N/A;87 - Nelson MONTEIRO - CAR S;9:21:35.819;2.0;1:46.346;34.303;29.499;42.544;116,382
CARRERA;CLASSIFICACAO;N/A;87 - Nelson MONTEIRO - CAR S;9:23:15.691;3.0;1:39.872;28.675;27.686;43.511;123,927
CARRERA;CLASSIFICACAO;N/A;87 - Nelson MONTEIRO - CAR S;9:24:45.119;4.0;1:29.428;26.692;25.085;37.651;138,400
CARRERA;CLASSIFICACAO;N/A;87 - Nelson MONTEIRO - CAR S;9:26:14.493;5.0;1:29.374;26.809;24.912;37.653;138,483
CARRERA;CLASSIFICACAO;N/A;87 - Nelson MONTEIRO - CAR S;9:27:43.982;6.0;1:29.489;26.487;25.028;37.974;138,305
CARRERA;CLASSIFICACAO;N/A;87 - Nelson MONTEIRO - CAR S;9:29:13.295;7.0;1:29.313;26.524;25.102;37.687;138,578
CARRERA;CLASSIFICACAO;N/A;83 - Marco BILLI - CAR S;9:18:57.452;1.0;1:49.717;;28.605;42.111;112,807
CARRERA;CLASSIFICACAO;N/A;83 - Marco BILLI - CAR S;9:20:35.788;2.0;1:38.336;30.059;26.788;41.489;125,862
CARRERA;CLASSIFICACAO;N/A;83 - Marco BILLI - CAR S;9:22:09.903;3.0;1:34.115;28.21;25.767;40.138;131,507
CARRERA;CLASSIFICACAO;N/A;83 - Marco BILLI - CAR S;9:23:39.908;4.0;1:30.005;26.611;25.262;38.132;137,512
CARRERA;CLASSIFICACAO;N/A;83 - Marco BILLI - CAR S;9:25:09.785;5.0;1:29.877;26.469;25.149;38.259;137,708
CARRERA;CLASSIFICACAO;N/A;83 - Marco BILLI - CAR S;9:26:39.246;6.0;1:29.461;26.524;25.277;37.66;138,349
CARRERA;CLASSIFICACAO;N/A;83 - Marco BILLI - CAR S;9:28:09.086;7.0;1:29.840;26.468;25.373;37.999;137,765
CARRERA;CLASSIFICACAO;N/A;72 - Antonella BASSANI - CAR;9:37:23.536;1.0;1:51.785;;29.417;42.805;110,720
CARRERA;CLASSIFICACAO;N/A;72 - Antonella BASSANI - CAR;9:38:57.884;2.0;1:34.348;28.842;26.081;39.425;131,182
CARRERA;CLASSIFICACAO;N/A;72 - Antonella BASSANI - CAR;9:40:28.568;3.0;1:30.684;27.29;25.552;37.842;136,483
CARRERA;CLASSIFICACAO;N/A;72 - Antonella BASSANI - CAR;9:41:58.093;4.0;1:29.525;26.81;25.149;37.566;138,250
CARRERA;CLASSIFICACAO;N/A;72 - Antonella BASSANI - CAR;9:43:27.565;5.0;1:29.472;26.647;25.139;37.686;138,332
CARRERA;CLASSIFICACAO;N/A;72 - Antonella BASSANI - CAR;9:45:01.959;6.0;1:34.394;26.503;25.539;42.352;131,119
CARRERA;CLASSIFICACAO;N/A;14 - Carlos CAMPOS - CAR S;9:20:59.634;1.0;2:15.460;;37.149;43.906;91,369
CARRERA;CLASSIFICACAO;N/A;14 - Carlos CAMPOS - CAR S;9:22:42.085;2.0;1:42.451;32.493;28.07;41.888;120,807
CARRERA;CLASSIFICACAO;N/A;14 - Carlos CAMPOS - CAR S;9:24:13.542;3.0;1:31.457;27.588;25.511;38.358;135,329
CARRERA;CLASSIFICACAO;N/A;14 - Carlos CAMPOS - CAR S;9:25:43.469;4.0;1:29.927;26.901;25.176;37.85;137,632
CARRERA;CLASSIFICACAO;N/A;14 - Carlos CAMPOS - CAR S;9:27:13.310;5.0;1:29.841;26.568;25.316;37.957;137,763
CARRERA;CLASSIFICACAO;N/A;14 - Carlos CAMPOS - CAR S;9:28:43.083;6.0;1:29.773;26.331;25.394;38.048;137,868
CARRERA;CLASSIFICACAO;N/A;14 - Carlos CAMPOS - CAR S;9:30:12.597;7.0;1:29.514;26.454;25.141;37.919;138,267
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:19:04.181;1.0;1:54.473;;30.366;42.737;108,120
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:20:45.486;2.0;1:41.305;31.88;28.143;41.282;122,174
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:22:19.343;3.0;1:33.857;28.055;26.93;38.872;131,869
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:23:49.059;4.0;1:29.716;26.849;25.095;37.772;137,955
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:25:21.472;5.0;1:32.413;27.061;25.588;39.764;133,929
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:26:51.186;6.0;1:29.714;26.745;25.184;37.785;137,958
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:28:20.734;7.0;1:29.548;26.702;25.117;37.729;138,214
CARRERA;CLASSIFICACAO;N/A;51 - Israel SALMEN - CAR S;9:29:52.655;8.0;1:31.921;26.388;25.01;40.523;134,646
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:19:23.919;1.0;2:04.524;;33.643;46.209;99,393
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:21:09.501;2.0;1:45.582;30.746;29.629;45.207;117,225
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:22:48.603;3.0;1:39.102;27.489;25.85;45.763;124,890
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:24:19.014;4.0;1:30.411;27.206;25.255;37.95;136,895
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:25:48.612;5.0;1:29.598;26.678;25.267;37.653;138,137
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:27:18.295;6.0;1:29.683;26.507;25.235;37.941;138,006
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:28:48.146;7.0;1:29.851;26.707;25.248;37.896;137,748
CARRERA;CLASSIFICACAO;N/A;24 - Gustavo ZANON - CAR S;9:30:17.711;8.0;1:29.565;26.48;25.222;37.863;138,188
CARRERA;CLASSIFICACAO;N/A;33 - Bruno CAMPOS - CAR R;9:02:05.033;1.0;1:57.591;;32.42;45.11;105,253
CARRERA;CLASSIFICACAO;N/A;33 - Bruno CAMPOS - CAR R;9:03:42.299;2.0;1:37.266;30.681;26.983;39.602;127,247
CARRERA;CLASSIFICACAO;N/A;33 - Bruno CAMPOS - CAR R;9:05:13.757;3.0;1:31.458;27.664;25.779;38.015;135,328
CARRERA;CLASSIFICACAO;N/A;33 - Bruno CAMPOS - CAR R;9:06:43.664;4.0;1:29.907;26.952;25.28;37.675;137,662
CARRERA;CLASSIFICACAO;N/A;33 - Bruno CAMPOS - CAR R;9:08:13.358;5.0;1:29.694;26.793;25.143;37.758;137,989
CARRERA;CLASSIFICACAO;N/A;33 - Bruno CAMPOS - CAR R;9:09:43.138;6.0;1:29.780;26.782;25.226;37.772;137,857
CARRERA;CLASSIFICACAO;N/A;33 - Bruno CAMPOS - CAR R;9:11:13.035;7.0;1:29.897;26.633;25.503;37.761;137,678
CARRERA;CLASSIFICACAO;N/A;2 - Silvio MORESTONI - CAR R;9:02:29.566;1.0;1:51.386;;30.178;43.734;111,116
CARRERA;CLASSIFICACAO;N/A;2 - Silvio MORESTONI - CAR R;9:04:13.748;2.0;1:44.182;32.398;27.943;43.841;118,800
CARRERA;CLASSIFICACAO;N/A;2 - Silvio MORESTONI - CAR R;9:05:45.793;3.0;1:32.045;27.608;25.779;38.658;134,465
CARRERA;CLASSIFICACAO;N/A;2 - Silvio MORESTONI - CAR R;9:07:16.217;4.0;1:30.424;26.937;25.237;38.25;136,875
CARRERA;CLASSIFICACAO;N/A;2 - Silvio MORESTONI - CAR R;9:08:45.953;5.0;1:29.736;26.68;25.204;37.852;137,925
CARRERA;CLASSIFICACAO;N/A;2 - Silvio MORESTONI - CAR R;9:10:29.128;6.0;1:43.175;30.392;29.546;43.237;119,959
CARRERA;CLASSIFICACAO;N/A;2 - Silvio MORESTONI - CAR R;9:12:00.606;7.0;1:31.478;26.84;25.484;39.154;135,298
CARRERA;CLASSIFICACAO;N/A;77 - Francisco HORTA - CAR S;9:20:42.227;1.0;2:01.939;;31.711;51.273;101,500
CARRERA;CLASSIFICACAO;N/A;77 - Francisco HORTA - CAR S;9:22:28.248;2.0;1:46.021;39.846;27.326;38.849;116,739
CARRERA;CLASSIFICACAO;N/A;77 - Francisco HORTA - CAR S;9:23:58.443;3.0;1:30.195;26.888;25.345;37.962;137,223
CARRERA;CLASSIFICACAO;N/A;77 - Francisco HORTA - CAR S;9:25:28.397;4.0;1:29.954;26.805;25.144;38.005;137,590
CARRERA;CLASSIFICACAO;N/A;77 - Francisco HORTA - CAR S;9:27:07.086;5.0;1:38.689;26.476;26.142;46.071;125,412
CARRERA;CLASSIFICACAO;N/A;77 - Francisco HORTA - CAR S;9:28:37.313;6.0;1:30.227;26.889;25.295;38.043;137,174
CARRERA;CLASSIFICACAO;N/A;77 - Francisco HORTA - CAR S;9:30:07.130;7.0;1:29.817;26.521;25.232;38.064;137,800
CARRERA;CLASSIFICACAO;N/A;15 - Leonardo SANCHEZ - CAR R;9:02:45.700;1.0;1:42.287;;27.653;40.481;121,001
CARRERA;CLASSIFICACAO;N/A;15 - Leonardo SANCHEZ - CAR R;9:04:18.978;2.0;1:33.278;28.255;25.89;39.133;132,687
CARRERA;CLASSIFICACAO;N/A;15 - Leonardo SANCHEZ - CAR R;9:05:50.074;3.0;1:31.096;27.317;25.495;38.284;135,865
CARRERA;CLASSIFICACAO;N/A;15 - Leonardo SANCHEZ - CAR R;9:07:20.275;4.0;1:30.201;26.787;25.287;38.127;137,214
CARRERA;CLASSIFICACAO;N/A;15 - Leonardo SANCHEZ - CAR R;9:08:50.867;5.0;1:30.592;26.739;25.433;38.42;136,621
CARRERA;CLASSIFICACAO;N/A;15 - Leonardo SANCHEZ - CAR R;9:10:22.770;6.0;1:31.903;27.344;25.714;38.845;134,672
CARRERA;CLASSIFICACAO;N/A;15 - Leonardo SANCHEZ - CAR R;9:11:52.825;7.0;1:30.055;26.593;25.247;38.215;137,436
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:02:13.029;1.0;1:57.972;;30.083;45.23;104,913
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:03:50.875;2.0;1:37.846;29.669;27.136;41.041;126,493
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:05:23.843;3.0;1:32.968;27.775;26.035;39.158;133,130
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:06:54.575;4.0;1:30.732;27.016;25.652;38.064;136,411
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:08:24.915;5.0;1:30.340;26.692;25.579;38.069;137,002
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:09:56.708;6.0;1:31.793;26.815;25.624;39.354;134,834
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:11:27.139;7.0;1:30.431;26.675;25.523;38.233;136,865
CARRERA;CLASSIFICACAO;N/A;12 - Marco PISANI - CAR R;9:12:57.772;8.0;1:30.633;26.833;25.498;38.302;136,560
CARRERA;CLASSIFICACAO;N/A;9 - Edu GUEDES - CAR R;9:02:15.127;1.0;1:58.280;;32.469;43.878;104,640
