CATEGORIA;Evento;SUBCATEGORIA;Piloto;Horário;Volta;Tempo Total da Volta;Setor 1;Setor 2;Setor 3;TOP SPEED
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;88 - P.Boesel / E.Fittipaldi - CAR;10:05:29.341;1.0;2:01.474;23.393;1:01.535;36.546;123,938
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;88 - P.Boesel / E.Fittipaldi - CAR;10:07:20.806;2.0;1:51.465;21.570;53.404;36.491;135,067
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;88 - P.Boesel / E.Fittipaldi - CAR;10:10:09.182;3.0;2:48.376;29.149;1:32.017;47.21;89,414
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;88 - P.Boesel / E.Fittipaldi - CAR;10:11:59.001;4.0;1:49.819;21.591;52.416;35.812;137,091
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;83 - Mar.Billi / G.di Mauro - CAR S;10:06:03.533;1.0;2:41.544;33.360;1:22.997;45.187;93,196
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;83 - Mar.Billi / G.di Mauro - CAR S;10:07:54.072;2.0;1:50.539;21.234;53.118;36.187;136,198
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;83 - Mar.Billi / G.di Mauro - CAR S;10:10:07.531;3.0;2:13.459;21.820;53.475;;112,808
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;95 - A.Feldmann Neto / G.Casagrande - CAR S;10:03:45.976;1.0;5:13.949;6:17.038;1:02.127;47.668;47,954
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;95 - A.Feldmann Neto / G.Casagrande - CAR S;10:05:38.551;2.0;1:52.575;22.297;54.169;36.109;133,735
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;95 - A.Feldmann Neto / G.Casagrande - CAR S;10:07:38.195;3.0;1:59.644;21.705;55.589;42.35;125,833
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;95 - A.Feldmann Neto / G.Casagrande - CAR S;10:09:29.689;4.0;1:51.494;21.527;53.201;36.766;135,031
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;95 - A.Feldmann Neto / G.Casagrande - CAR S;10:11:20.253;5.0;1:50.564;21.447;52.803;36.314;136,167
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;80 - R.Ziemkiewicz / N.Piquet Jr - CAR S;9:55:14.032;1.0;1:53.284;22.585;54.398;36.301;132,898
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;80 - R.Ziemkiewicz / N.Piquet Jr - CAR S;10:03:40.201;2.0;5:18.559;;1:05.080;43.853;47,260
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;80 - R.Ziemkiewicz / N.Piquet Jr - CAR S;10:05:32.236;3.0;1:52.035;21.694;53.763;36.578;134,379
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;80 - R.Ziemkiewicz / N.Piquet Jr - CAR S;10:08:04.050;4.0;2:31.814;21.405;1:26.111;44.298;99,169
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;80 - R.Ziemkiewicz / N.Piquet Jr - CAR S;10:09:55.173;5.0;1:51.123;21.279;53.605;36.239;135,482
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;80 - R.Ziemkiewicz / N.Piquet Jr - CAR S;10:12:19.972;6.0;2:24.799;25.091;1:07.557;;103,973
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;14 - C.Campos / T.Vivacqua - CAR S;10:03:46.922;1.0;5:11.494;6:15.287;1:02.375;46.739;48,332
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;14 - C.Campos / T.Vivacqua - CAR S;10:05:40.662;2.0;1:53.740;21.851;54.231;37.658;132,365
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;14 - C.Campos / T.Vivacqua - CAR S;10:07:32.421;3.0;1:51.759;21.820;53.561;36.378;134,711
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;14 - C.Campos / T.Vivacqua - CAR S;10:09:24.721;4.0;1:52.300;21.584;54.074;36.642;134,062
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;14 - C.Campos / T.Vivacqua - CAR S;10:11:16.202;5.0;1:51.481;21.736;53.364;36.381;135,047
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;118 - M.Comparatto / M.Ferreira - CAR;10:03:38.392;1.0;6:04.495;;1:05.902;50.638;41,304
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;118 - M.Comparatto / M.Ferreira - CAR;10:05:31.008;2.0;1:52.616;21.812;54.102;36.702;133,686
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;118 - M.Comparatto / M.Ferreira - CAR;10:07:37.425;3.0;2:06.417;21.517;58.556;46.344;119,092
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;118 - M.Comparatto / M.Ferreira - CAR;10:09:30.353;4.0;1:52.928;21.512;54.337;37.079;133,317
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;118 - M.Comparatto / M.Ferreira - CAR;10:11:21.893;5.0;1:51.540;21.461;53.955;36.124;134,976
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;70 - L.Salles / R.Suzuki - CAR;10:03:46.721;1.0;7:12.725;;1:07.390;54.341;34,792
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;70 - L.Salles / R.Suzuki - CAR;10:05:52.170;2.0;2:05.449;23.660;1:01.808;39.981;120,011
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;70 - L.Salles / R.Suzuki - CAR;10:07:49.528;3.0;1:57.358;21.876;57.995;37.487;128,284
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;70 - L.Salles / R.Suzuki - CAR;10:09:41.206;4.0;1:51.678;21.467;53.766;36.445;134,809
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;70 - L.Salles / R.Suzuki - CAR;10:11:42.725;5.0;2:01.519;21.836;54.706;;123,892
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;77 - F.Horta / W.Freire - CAR S;10:03:43.569;1.0;6:07.577;;1:07.477;52.599;40,958
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;77 - F.Horta / W.Freire - CAR S;10:05:43.751;2.0;2:00.182;21.879;58.518;39.785;125,270
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;77 - F.Horta / W.Freire - CAR S;10:07:35.652;3.0;1:51.901;21.540;53.532;36.829;134,540
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;77 - F.Horta / W.Freire - CAR S;10:09:49.760;4.0;2:14.108;25.691;1:07.396;41.021;112,262
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;77 - F.Horta / W.Freire - CAR S;10:12:04.980;5.0;2:15.220;21.408;1:04.948;;111,339
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;9:55:52.035;1.0;2:04.609;25.256;1:00.750;38.603;120,820
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;10:04:02.091;2.0;5:21.719;6:18.062;1:03.707;48.287;46,796
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;10:05:55.241;3.0;1:53.150;22.024;54.863;36.263;133,055
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;10:07:47.476;4.0;1:52.235;21.631;54.190;36.414;134,140
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;10:09:39.668;5.0;1:52.192;21.523;54.240;36.429;134,191
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;10:11:32.011;6.0;1:52.343;21.710;54.379;36.254;134,011
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;17 - M.Regadas / R.Mello - CAR S;9:55:20.443;1.0;1:54.361;22.837;55.146;36.378;131,646
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;17 - M.Regadas / R.Mello - CAR S;10:04:34.173;2.0;6:18.357;;1:13.809;41.984;39,791
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;17 - M.Regadas / R.Mello - CAR S;10:06:40.555;3.0;2:06.382;26.456;1:02.059;37.867;119,125
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;17 - M.Regadas / R.Mello - CAR S;10:08:32.936;4.0;1:52.381;21.677;53.598;37.106;133,966
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;17 - M.Regadas / R.Mello - CAR S;10:10:25.588;5.0;1:52.652;21.442;53.890;37.32;133,643
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;17 - M.Regadas / R.Mello - CAR S;10:12:17.971;6.0;1:52.383;21.448;53.857;37.078;133,963
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;7 - M.Paludo / A.Hellmeister - CAR;9:55:28.303;1.0;1:54.406;22.768;55.470;36.168;131,594
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;7 - M.Paludo / A.Hellmeister - CAR;10:03:45.347;2.0;5:20.503;;1:03.175;47.728;46,974
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;7 - M.Paludo / A.Hellmeister - CAR;10:05:39.219;3.0;1:53.872;21.977;54.746;37.149;132,212
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;7 - M.Paludo / A.Hellmeister - CAR;10:07:31.752;4.0;1:52.533;21.885;54.139;36.509;133,785
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;7 - M.Paludo / A.Hellmeister - CAR;10:09:24.285;5.0;1:52.533;21.869;53.897;36.767;133,785
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;7 - M.Paludo / A.Hellmeister - CAR;10:11:17.171;6.0;1:52.886;21.744;54.274;36.868;133,366
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;13 - B.Sousa / A.Felix da Costa - CAR;9:55:18.931;1.0;1:56.185;23.114;56.489;36.582;129,580
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;13 - B.Sousa / A.Felix da Costa - CAR;10:03:41.171;2.0;5:22.006;;1:08.244;44.303;46,754
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;13 - B.Sousa / A.Felix da Costa - CAR;10:05:36.064;3.0;1:54.893;22.399;55.633;36.861;131,037
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;13 - B.Sousa / A.Felix da Costa - CAR;10:07:30.781;4.0;1:54.717;22.550;55.318;36.849;131,238
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;13 - B.Sousa / A.Felix da Costa - CAR;10:09:25.476;5.0;1:54.695;22.284;55.820;36.591;131,263
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;13 - B.Sousa / A.Felix da Costa - CAR;10:11:18.457;6.0;1:52.981;22.025;54.413;36.543;133,254
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;15 - L.Sanchez / R.Martins - CAR R;9:39:25.503;1.0;2:03.525;23.000;56.515;44.01;121,880
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;15 - L.Sanchez / R.Martins - CAR R;9:41:19.875;2.0;1:54.372;22.613;55.955;35.804;131,634
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;15 - L.Sanchez / R.Martins - CAR R;9:43:13.847;3.0;1:53.972;22.415;55.708;35.849;132,096
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;15 - L.Sanchez / R.Martins - CAR R;9:45:08.182;4.0;1:54.335;22.548;55.475;36.312;131,676
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;15 - L.Sanchez / R.Martins - CAR R;9:47:02.642;5.0;1:54.460;22.727;55.696;36.037;131,532
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;15 - L.Sanchez / R.Martins - CAR R;9:49:22.310;6.0;2:19.668;28.018;1:05.007;;107,793
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;888 - L.Pires / B.Gresse - CAR S;10:03:36.072;1.0;7:26.838;;1:07.724;50.782;33,693
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;888 - L.Pires / B.Gresse - CAR S;10:05:33.870;2.0;1:57.798;22.885;54.845;40.068;127,805
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;888 - L.Pires / B.Gresse - CAR S;10:07:29.456;3.0;1:55.586;22.488;56.275;36.823;130,251
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;888 - L.Pires / B.Gresse - CAR S;10:09:23.682;4.0;1:54.226;22.428;54.841;36.957;131,802
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;888 - L.Pires / B.Gresse - CAR S;10:11:40.417;5.0;2:16.735;26.195;1:03.118;;110,105
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;38 - E.Santos / G.Robe - CAR R;9:40:47.766;1.0;1:54.247;22.445;56.194;35.608;131,778
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;38 - E.Santos / G.Robe - CAR R;9:42:42.280;2.0;1:54.514;22.576;56.056;35.882;131,470
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;38 - E.Santos / G.Robe - CAR R;9:44:47.717;3.0;2:05.437;23.953;1:03.355;38.129;120,022
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;38 - E.Santos / G.Robe - CAR R;9:46:42.019;4.0;1:54.302;22.512;55.711;36.079;131,714
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;38 - E.Santos / G.Robe - CAR R;9:48:36.604;5.0;1:54.585;22.515;55.759;36.311;131,389
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;38 - E.Santos / G.Robe - CAR R;9:51:00.226;6.0;2:23.622;25.822;1:07.168;;104,825
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;85 - E.Menossi / L.Reis - CAR R;9:41:06.454;1.0;1:54.303;22.823;55.914;35.566;131,713
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;85 - E.Menossi / L.Reis - CAR R;9:43:01.078;2.0;1:54.624;22.378;56.508;35.738;131,344
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;85 - E.Menossi / L.Reis - CAR R;9:44:55.731;3.0;1:54.653;22.476;56.202;35.975;131,311
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;85 - E.Menossi / L.Reis - CAR R;9:46:50.445;4.0;1:54.714;22.717;56.089;35.908;131,241
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;85 - E.Menossi / L.Reis - CAR R;9:48:46.143;5.0;1:55.698;22.647;56.317;36.734;130,125
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;85 - E.Menossi / L.Reis - CAR R;9:51:05.027;6.0;2:18.884;28.293;59.495;;108,401
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;27 - J.Junior / S.Ramalho - CAR S;9:55:53.336;1.0;2:05.123;25.222;1:00.747;39.154;120,323
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;27 - J.Junior / S.Ramalho - CAR S;10:04:03.552;2.0;5:20.958;6:17.717;1:03.974;48.525;46,907
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;27 - J.Junior / S.Ramalho - CAR S;10:05:58.254;3.0;1:54.702;22.820;55.005;36.877;131,255
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;27 - J.Junior / S.Ramalho - CAR S;10:07:53.175;4.0;1:54.921;22.439;55.357;37.125;131,005
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;27 - J.Junior / S.Ramalho - CAR S;10:09:48.340;5.0;1:55.165;22.208;55.724;37.233;130,727
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;27 - J.Junior / S.Ramalho - CAR S;10:11:42.936;6.0;1:54.596;22.073;55.459;37.064;131,376
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;87 - N.Monteiro / T.Camilo - CAR S;10:03:52.904;1.0;6:56.261;;1:02.236;46.966;36,168
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;87 - N.Monteiro / T.Camilo - CAR S;10:05:48.725;2.0;1:55.821;22.720;56.123;36.978;129,987
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;87 - N.Monteiro / T.Camilo - CAR S;10:07:43.751;3.0;1:55.026;22.381;55.620;37.025;130,885
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;87 - N.Monteiro / T.Camilo - CAR S;10:09:38.392;4.0;1:54.641;22.007;55.499;37.135;131,325
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;87 - N.Monteiro / T.Camilo - CAR S;10:11:34.374;5.0;1:55.982;22.375;56.339;37.268;129,806
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;25 - P.Sousa / G.Osman - CAR R;9:42:07.596;1.0;1:55.305;22.928;56.289;36.088;130,568
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;25 - P.Sousa / G.Osman - CAR R;9:44:02.267;2.0;1:54.671;22.422;55.893;36.356;131,290
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;25 - P.Sousa / G.Osman - CAR R;9:45:56.913;3.0;1:54.646;22.545;55.776;36.325;131,319
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;25 - P.Sousa / G.Osman - CAR R;9:48:36.173;4.0;2:39.260;22.914;1:16.988;;94,532
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;100 - S. Malucelli / M.Gomes - CAR S;10:03:49.202;1.0;5:10.493;6:16.077;1:02.099;46.712;48,488
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;100 - S. Malucelli / M.Gomes - CAR S;10:05:45.635;2.0;1:56.433;23.209;56.666;36.558;129,304
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;100 - S. Malucelli / M.Gomes - CAR S;10:07:41.088;3.0;1:55.453;22.701;55.845;36.907;130,401
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;100 - S. Malucelli / M.Gomes - CAR S;10:09:43.387;4.0;2:02.299;22.717;1:01.926;37.656;123,102
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;100 - S. Malucelli / M.Gomes - CAR S;10:11:39.096;5.0;1:55.709;22.688;55.781;37.24;130,113
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;99 - W.Pontes / R.Reis - CAR R;9:39:17.692;1.0;1:57.805;23.581;57.104;37.12;127,798
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;99 - W.Pontes / R.Reis - CAR R;9:41:24.278;2.0;2:06.586;23.028;56.177;47.381;118,933
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;99 - W.Pontes / R.Reis - CAR R;9:43:19.961;3.0;1:55.683;22.950;56.229;36.504;130,142
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;99 - W.Pontes / R.Reis - CAR R;9:45:16.703;4.0;1:56.742;23.118;56.540;37.084;128,961
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;99 - W.Pontes / R.Reis - CAR R;9:47:15.046;5.0;1:58.343;23.006;58.599;36.738;127,217
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;99 - W.Pontes / R.Reis - CAR R;9:49:24.137;6.0;2:09.091;25.364;57.579;;116,625
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;911 - S.Morestoni / J.Giassi - CAR R;9:39:16.094;1.0;1:57.574;23.201;57.577;36.796;128,049
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;911 - S.Morestoni / J.Giassi - CAR R;9:41:11.841;2.0;1:55.747;22.948;56.415;36.384;130,070
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;911 - S.Morestoni / J.Giassi - CAR R;9:43:08.318;3.0;1:56.477;22.750;56.754;36.973;129,255
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;911 - S.Morestoni / J.Giassi - CAR R;9:45:05.214;4.0;1:56.896;22.883;57.049;36.964;128,791
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;911 - S.Morestoni / J.Giassi - CAR R;9:47:01.720;5.0;1:56.506;23.090;56.568;36.848;129,223
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;911 - S.Morestoni / J.Giassi - CAR R;9:49:18.691;6.0;2:16.971;26.378;1:00.575;;109,915
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;11 - F.Sampaio / B.Pinheiro - CAR R;9:39:51.203;1.0;1:59.232;23.652;58.780;36.8;126,268
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;11 - F.Sampaio / B.Pinheiro - CAR R;9:41:49.295;2.0;1:58.092;23.141;58.040;36.911;127,487
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;11 - F.Sampaio / B.Pinheiro - CAR R;9:43:46.125;3.0;1:56.830;23.241;57.125;36.464;128,864
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;11 - F.Sampaio / B.Pinheiro - CAR R;9:45:45.870;4.0;1:59.745;23.170;57.680;38.895;125,727
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;11 - F.Sampaio / B.Pinheiro - CAR R;9:47:43.424;5.0;1:57.554;23.175;56.983;37.396;128,071
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;11 - F.Sampaio / B.Pinheiro - CAR R;9:49:57.034;6.0;2:13.610;23.809;57.837;;112,680
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;12 - M.Pisani / R.Guerra - CAR R;9:39:36.808;1.0;1:59.389;23.907;58.487;36.995;126,102
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;12 - M.Pisani / R.Guerra - CAR R;9:41:34.878;2.0;1:58.070;23.172;57.589;37.309;127,511
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;12 - M.Pisani / R.Guerra - CAR R;9:43:32.207;3.0;1:57.329;23.030;57.321;36.978;128,316
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;12 - M.Pisani / R.Guerra - CAR R;9:45:30.255;4.0;1:58.048;23.145;57.575;37.328;127,535
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;12 - M.Pisani / R.Guerra - CAR R;9:47:27.409;5.0;1:57.154;23.128;57.058;36.968;128,508
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;12 - M.Pisani / R.Guerra - CAR R;9:49:54.695;6.0;2:27.286;25.564;1:03.506;;102,217
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;33 - B.Campos / N.Costa - CAR R;9:39:40.671;1.0;1:58.840;23.567;58.607;36.666;126,685
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;33 - B.Campos / N.Costa - CAR R;9:41:40.352;2.0;1:59.681;23.780;58.960;36.941;125,794
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;33 - B.Campos / N.Costa - CAR R;9:43:37.937;3.0;1:57.585;23.151;57.985;36.449;128,037
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;33 - B.Campos / N.Costa - CAR R;9:45:36.005;4.0;1:58.068;23.033;58.206;36.829;127,513
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;33 - B.Campos / N.Costa - CAR R;9:47:45.422;5.0;2:09.417;23.050;57.604;;116,331
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;166 - M.Caetano / J.Posser - CAR R;9:40:30.247;1.0;1:58.988;23.669;58.165;37.154;126,527
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;166 - M.Caetano / J.Posser - CAR R;9:42:39.518;2.0;2:09.271;23.549;1:07.783;37.939;116,462
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;166 - M.Caetano / J.Posser - CAR R;9:44:38.781;3.0;1:59.263;22.801;58.517;37.945;126,235
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;166 - M.Caetano / J.Posser - CAR R;9:46:36.474;4.0;1:57.693;23.060;57.325;37.308;127,919
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;166 - M.Caetano / J.Posser - CAR R;9:48:43.691;5.0;2:07.217;23.035;1:06.276;37.906;118,343
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;166 - M.Caetano / J.Posser - CAR R;9:50:53.557;6.0;2:09.866;23.950;1:00.321;;115,929
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;74 - P.Cifali / A.Bragantini Jr. - CAR R;9:39:36.813;1.0;2:05.725;24.159;1:01.536;40.03;119,747
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;74 - P.Cifali / A.Bragantini Jr. - CAR R;9:41:41.063;2.0;2:04.250;24.633;1:00.575;39.042;121,169
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;74 - P.Cifali / A.Bragantini Jr. - CAR R;9:43:44.060;3.0;2:02.997;23.975;1:00.343;38.679;122,403
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;74 - P.Cifali / A.Bragantini Jr. - CAR R;9:45:44.237;4.0;2:00.177;23.208;58.664;38.305;125,275
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;74 - P.Cifali / A.Bragantini Jr. - CAR R;9:47:44.755;5.0;2:00.518;23.600;58.812;38.106;124,921
TODOS;Q1A - CLASSIFICAÇÃO - S1- CARRERA;N/A;74 - P.Cifali / A.Bragantini Jr. - CAR R;9:50:01.368;6.0;2:16.613;25.381;1:02.670;;110,203
TODOS;Q1B - CLASSIFICAÇÃO - S2- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;10:48:17.260;1.0;1:48.487;22.218;53.248;33.021;138,774
TODOS;Q1B - CLASSIFICAÇÃO - S2- CARRERA;N/A;544 - M.Müller / F.Fraga - CAR;10:50:04.554;2.0;1:47.294;20.519;53.088;33.687;140,317
