CATEGORIA;Evento;SUBCATEGORIA;Piloto;Horário;Volta;Tempo Total da Volta;Setor 1;Setor 2;Setor 3;TOP SPEED
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:41:04.076;5.0;2:03.473;23.933;1:01.297;38.243;121,931
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:43:52.246;6.0;2:48.170;33.151;1:28.947;46.072;89,524
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:45:39.010;7.0;1:46.764;21.266;52.522;32.976;141,014
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:47:24.074;8.0;1:45.064;20.778;51.334;32.952;143,296
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:49:21.762;9.0;1:57.688;22.625;55.356;39.707;127,925
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:52:15.133;10.0;2:53.371;35.588;1:29.359;48.424;86,838
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:54:26.207;11.0;2:11.074;23.117;1:00.518;47.439;114,860
SPRINT CHALLENGE;CORRIDA 1;N/A;5 - George Crispim - CHA S;15:57:08.096;12.0;2:41.889;40.370;1:16.492;45.027;92,997
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:32:22.668;1.0;1:50.309;23.716;52.111;34.482;136,482
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:34:31.989;2.0;2:09.321;21.072;59.724;48.525;116,417
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:36:47.389;3.0;2:15.400;31.264;1:02.796;41.34;111,191
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:38:59.268;4.0;2:11.879;24.827;1:03.712;43.34;114,159
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:41:10.195;5.0;2:10.927;38.728;55.314;36.885;114,989
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:43:55.886;6.0;2:45.691;32.098;1:30.190;43.403;90,863
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:45:42.957;7.0;1:47.071;21.631;52.156;33.284;140,610
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:47:31.303;8.0;1:48.346;21.827;53.333;33.186;138,955
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:49:23.828;9.0;1:52.525;21.349;52.611;38.565;133,794
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:52:16.379;10.0;2:52.551;35.429;1:29.309;47.813;87,251
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:54:26.688;11.0;2:10.309;22.226;1:00.719;47.364;115,535
SPRINT CHALLENGE;CORRIDA 1;N/A;77 - Mario Delara - CHA S;15:57:08.704;12.0;2:42.016;40.620;1:16.404;44.992;92,924
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:32:28.654;1.0;1:54.405;25.640;55.191;33.574;131,596
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:34:38.056;2.0;2:09.402;21.549;59.104;48.749;116,344
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:36:54.188;3.0;2:16.132;30.899;1:06.333;38.9;110,593
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:39:01.351;4.0;2:07.163;26.274;1:00.092;40.797;118,393
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:41:04.799;5.0;2:03.448;23.583;1:01.600;38.265;121,956
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:43:52.490;6.0;2:47.691;32.903;1:29.150;45.638;89,779
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:45:40.214;7.0;1:47.724;21.517;52.892;33.315;139,757
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:47:27.475;8.0;1:47.261;21.191;52.635;33.435;140,360
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:49:23.273;9.0;1:55.798;21.660;55.106;39.032;130,013
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:52:15.878;10.0;2:52.605;35.463;1:29.234;47.908;87,223
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:54:27.906;11.0;2:12.028;23.165;1:01.140;47.723;114,030
SPRINT CHALLENGE;CORRIDA 1;N/A;46 - Fabián TARABORELLI - CHA S;15:57:09.688;12.0;2:41.782;40.151;1:16.356;45.275;93,059
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:32:30.277;1.0;1:56.481;26.957;55.850;33.674;129,250
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:34:40.382;2.0;2:10.105;22.707;58.427;48.971;115,716
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:36:55.866;3.0;2:15.484;31.452;1:05.597;38.435;111,122
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:39:03.564;4.0;2:07.698;27.860;59.441;40.397;117,897
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:41:08.299;5.0;2:04.735;22.893;1:02.987;38.855;120,697
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:43:53.891;6.0;2:45.592;32.002;1:29.612;43.978;90,917
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:45:42.805;7.0;1:48.914;21.926;53.241;33.747;138,230
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:47:30.826;8.0;1:48.021;21.675;52.631;33.715;139,373
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:49:24.757;9.0;1:53.931;21.926;55.035;36.97;132,143
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:52:16.908;10.0;2:52.151;35.556;1:29.798;46.797;87,453
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:54:28.286;11.0;2:11.378;23.976;59.804;47.598;114,595
SPRINT CHALLENGE;CORRIDA 1;N/A;100 - Raphael Bernardes - CHA R;15:57:09.912;12.0;2:41.626;40.163;1:16.586;44.877;93,148
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:32:31.878;1.0;1:57.247;26.316;56.292;34.639;128,406
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:34:42.065;2.0;2:10.187;22.674;58.890;48.623;115,643
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:36:56.947;3.0;2:14.882;31.511;1:05.234;38.137;111,618
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:39:04.776;4.0;2:07.829;28.776;58.947;40.106;117,776
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:41:08.719;5.0;2:03.943;23.604;1:01.724;38.615;121,469
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:43:54.826;6.0;2:46.107;32.225;1:29.786;44.096;90,636
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:45:52.687;7.0;1:57.861;25.766;56.425;35.67;127,737
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:47:45.736;8.0;1:53.049;22.294;55.721;35.034;133,174
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:49:43.920;9.0;1:58.184;23.553;56.584;38.047;127,388
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:52:18.742;10.0;2:34.822;23.059;1:25.958;45.805;97,242
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:54:29.732;11.0;2:10.990;24.497;59.416;47.077;114,934
SPRINT CHALLENGE;CORRIDA 1;N/A;18 - Ricardo Zylberman - CHA R;15:57:11.530;12.0;2:41.798;40.109;1:16.886;44.803;93,049
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:32:29.100;1.0;1:55.548;26.859;55.320;33.369;130,294
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:34:38.908;2.0;2:09.808;21.848;58.893;49.067;115,981
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:36:54.868;3.0;2:15.960;30.646;1:06.659;38.655;110,733
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:39:02.068;4.0;2:07.200;26.761;59.541;40.898;118,358
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:41:06.740;5.0;2:04.672;23.817;1:02.505;38.35;120,758
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:43:53.040;6.0;2:46.300;32.387;1:29.206;44.707;90,530
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:45:42.320;7.0;1:49.280;22.543;53.252;33.485;137,767
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:47:32.900;8.0;1:50.580;21.978;53.648;34.954;136,148
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:49:25.799;9.0;1:52.899;21.670;54.176;37.053;133,351
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:52:17.785;10.0;2:51.986;34.906;1:30.476;46.604;87,537
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:54:29.021;11.0;2:11.236;23.304;1:00.524;47.408;114,719
SPRINT CHALLENGE;CORRIDA 1;N/A;7 - Luiz SOUZA - CHA S;15:57:10.914;12.0;2:41.893;40.010;1:16.550;45.333;92,995
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:32:29.782;1.0;1:55.536;26.449;55.330;33.757;130,307
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:34:40.014;2.0;2:10.232;22.639;58.400;49.193;115,603
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:36:55.481;3.0;2:15.467;31.188;1:05.662;38.617;111,136
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:39:02.241;4.0;2:06.760;27.318;59.369;40.073;118,769
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:41:05.377;5.0;2:03.136;23.018;1:02.486;37.632;122,265
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:43:52.749;6.0;2:47.372;32.901;1:29.429;45.042;89,951
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:45:41.717;7.0;1:48.968;22.268;53.415;33.285;138,162
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:47:29.793;8.0;1:48.076;21.774;52.621;33.681;139,302
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:49:24.439;9.0;1:54.646;22.465;54.424;37.757;131,319
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:52:16.700;10.0;2:52.261;35.624;1:29.610;47.027;87,398
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:56:06.823;11.0;3:50.123;2:18.808;57.300;34.015;65,422
SPRINT CHALLENGE;CORRIDA 1;N/A;58 - Cláudio Simão - CHA R;15:58:08.068;12.0;2:01.245;24.942;53.590;;124,172
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:32:22.389;1.0;1:50.301;24.641;52.095;33.565;136,492
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:34:31.541;2.0;2:09.152;20.565;59.990;48.597;116,570
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:36:46.667;3.0;2:15.126;31.276;1:02.634;41.216;111,416
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:38:59.057;4.0;2:12.390;24.406;1:04.315;43.669;113,719
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:40:59.638;5.0;2:00.581;22.017;1:01.149;37.415;124,855
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:43:50.177;6.0;2:50.539;34.374;1:28.860;47.305;88,280
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:45:36.274;7.0;1:46.097;21.535;51.532;33.03;141,900
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:47:20.651;8.0;1:44.377;20.950;50.931;32.496;144,239
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:49:20.912;9.0;2:00.261;20.297;57.668;42.296;125,188
SPRINT CHALLENGE;CORRIDA 1;N/A;21 - Daniel Neumann - CHA R;15:52:14.679;10.0;2:53.767;35.306;1:29.365;49.096;86,640
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:32:24.853;1.0;1:52.212;25.150;53.852;33.21;134,167
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:34:34.086;2.0;2:09.233;21.020;59.711;48.502;116,497
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:36:49.255;3.0;2:15.169;30.999;1:03.427;40.743;111,381
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:38:59.759;4.0;2:10.504;25.276;1:02.945;42.283;115,362
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:41:02.974;5.0;2:03.215;24.704;1:00.390;38.121;122,186
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:43:51.784;6.0;2:48.810;33.542;1:28.939;46.329;89,184
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:45:37.850;7.0;1:46.066;21.314;52.136;32.616;141,942
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:47:22.006;8.0;1:44.156;20.833;51.014;32.309;144,545
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:49:21.275;9.0;1:59.269;20.723;56.473;42.073;126,229
SPRINT CHALLENGE;CORRIDA 1;N/A;22 - Caio CASTRO - CHA;15:52:14.977;10.0;2:53.702;35.441;1:29.308;48.953;86,673
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:32:23.967;1.0;1:51.476;24.518;52.326;34.632;135,053
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:34:33.459;2.0;2:09.492;20.831;1:00.164;48.497;116,264
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:36:48.725;3.0;2:15.266;30.952;1:03.354;40.96;111,301
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:38:59.462;4.0;2:10.737;24.667;1:03.585;42.485;115,156
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:41:01.024;5.0;2:01.562;23.563;1:00.492;37.507;123,848
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:43:50.988;6.0;2:49.964;34.342;1:28.679;46.943;88,579
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:45:36.893;7.0;1:45.905;21.528;51.675;32.702;142,158
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:47:21.267;8.0;1:44.374;20.702;51.020;32.652;144,243
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:49:26.137;9.0;2:04.870;35.848;52.804;36.218;120,567
SPRINT CHALLENGE;CORRIDA 1;N/A;98 - Cecília Rabelo - CHA S;15:52:17.959;10.0;2:51.822;35.707;1:30.049;46.066;87,621
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:32:25.501;1.0;1:52.216;25.194;53.889;33.133;134,163
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:34:35.869;2.0;2:10.368;21.206;1:00.543;48.619;115,482
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:36:51.092;3.0;2:15.223;30.751;1:05.088;39.384;111,336
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:39:00.130;4.0;2:09.038;26.627;1:00.936;41.475;116,673
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:41:02.749;5.0;2:02.619;23.435;1:00.788;38.396;122,780
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:43:51.295;6.0;2:48.546;33.221;1:28.916;46.409;89,324
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:45:38.269;7.0;1:46.974;21.494;52.939;32.541;140,737
SPRINT CHALLENGE;CORRIDA 1;N/A;177 - Lucas Locatelli - CHA S;15:47:22.843;8.0;1:44.574;20.701;51.128;32.745;143,967
SPRINT CHALLENGE;CORRIDA 1;N/A;66 - Sadak Leite - CHA;15:32:21.625;1.0;1:49.400;24.173;51.868;33.359;137,616
SPRINT CHALLENGE;CORRIDA 1;N/A;66 - Sadak Leite - CHA;15:34:30.784;2.0;2:09.159;20.367;1:00.093;48.699;116,563
SPRINT CHALLENGE;CORRIDA 1;N/A;66 - Sadak Leite - CHA;15:36:45.630;3.0;2:14.846;31.036;1:02.911;40.899;111,647
SPRINT CHALLENGE;CORRIDA 1;N/A;66 - Sadak Leite - CHA;15:38:58.734;4.0;2:13.104;24.035;1:05.295;43.774;113,109
SPRINT CHALLENGE;CORRIDA 1;N/A;66 - Sadak Leite - CHA;15:41:09.217;5.0;2:10.483;37.954;54.960;37.569;115,381
SPRINT CHALLENGE;CORRIDA 1;N/A;66 - Sadak Leite - CHA;15:44:04.653;6.0;2:55.436;32.475;1:29.783;;85,816
SPRINT CHALLENGE;CORRIDA 1;N/A;82 - Gerson Campos - CHA;15:32:22.902;1.0;1:50.539;24.899;52.217;33.423;136,198
SPRINT CHALLENGE;CORRIDA 1;N/A;82 - Gerson Campos - CHA;15:34:32.954;2.0;2:10.052;20.998;1:00.256;48.798;115,763
SPRINT CHALLENGE;CORRIDA 1;N/A;82 - Gerson Campos - CHA;15:36:48.209;3.0;2:15.255;30.990;1:02.637;41.628;111,310
SPRINT CHALLENGE;CORRIDA 1;N/A;82 - Gerson Campos - CHA;15:38:59.499;4.0;2:11.290;24.430;1:03.902;42.958;114,671
SPRINT CHALLENGE;CORRIDA 1;N/A;2 - Rafa Brocchi - CHA R;15:32:24.560;1.0;1:51.705;24.919;53.290;33.496;134,776
SPRINT CHALLENGE;CORRIDA 1;N/A;2 - Rafa Brocchi - CHA R;15:34:43.427;2.0;2:18.867;28.508;59.071;;108,415
SPRINT CHALLENGE;CORRIDA 1;N/A;23 - Leonardo Herrmann - CHA;15:32:23.406;1.0;1:50.719;24.729;52.679;33.311;135,977
SPRINT CHALLENGE;CORRIDA 1;N/A;23 - Leonardo Herrmann - CHA;15:35:37.030;2.0;3:13.624;31.390;1:31.578;;77,755
SPRINT CHALLENGE;CORRIDA 1;N/A;99 - Claudio Reina - CHA R;15:32:26.852;1.0;1:53.556;26.036;54.039;33.481;132,580
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:32:25.143;1.0;1:52.642;25.743;53.671;33.228;133,655
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:34:34.771;2.0;2:09.628;21.188;1:00.018;48.422;116,142
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:36:49.682;3.0;2:14.911;30.948;1:03.822;40.141;111,594
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:38:59.960;4.0;2:10.278;25.895;1:02.590;41.793;115,562
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:41:00.260;5.0;2:00.300;22.805;1:00.210;37.285;125,147
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:43:50.696;6.0;2:50.436;34.337;1:28.796;47.303;88,333
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:45:37.337;7.0;1:46.641;21.782;52.039;32.82;141,176
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:47:21.622;8.0;1:44.285;20.709;50.879;32.697;144,366
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:51:02.284;9.0;3:40.662;2:01.733;1:04.785;34.144;68,227
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:52:48.502;10.0;1:46.218;21.803;51.398;33.017;141,739
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:54:40.666;11.0;1:52.164;22.328;55.502;34.334;134,225
SPRINT CHALLENGE;CORRIDA 1;N/A;45 - Jose Moura Neto - CHA S;15:57:12.720;12.0;2:32.054;30.158;1:16.669;45.227;99,012
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:32:26.390;1.0;1:53.339;25.906;53.905;33.528;132,833
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:34:41.415;2.0;2:15.025;27.217;59.076;48.732;111,499
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:36:56.355;3.0;2:14.940;31.163;1:05.352;38.425;111,570
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:39:03.759;4.0;2:07.404;28.424;59.083;39.897;118,169
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:41:07.642;5.0;2:03.883;22.409;1:02.697;38.777;121,528
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:43:53.329;6.0;2:45.687;32.145;1:29.141;44.401;90,865
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:45:41.454;7.0;1:48.125;22.023;52.544;33.558;139,239
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:47:27.586;8.0;1:46.132;21.416;51.679;33.037;141,854
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:49:22.272;9.0;1:54.686;20.881;54.450;39.355;131,273
SPRINT CHALLENGE;CORRIDA 1;N/A;129 - Fernando Arruda - CHA R;15:52:15.760;10.0;2:53.488;35.550;1:29.516;48.422;86,779
SPRINT CHALLENGE;CORRIDA 1;N/A;444 - Markenson MARQUES - CHA S;15:32:27.329;1.0;1:53.492;25.760;54.672;33.06;132,654
SPRINT CHALLENGE;CORRIDA 1;N/A;444 - Markenson MARQUES - CHA S;15:34:36.627;2.0;2:09.298;20.654;59.970;48.674;116,438
SPRINT CHALLENGE;CORRIDA 1;N/A;444 - Markenson MARQUES - CHA S;15:36:52.196;3.0;2:15.569;30.899;1:06.027;38.643;111,052
SPRINT CHALLENGE;CORRIDA 1;N/A;444 - Markenson MARQUES - CHA S;15:39:00.373;4.0;2:08.177;26.757;1:00.245;41.175;117,456
SPRINT CHALLENGE;CORRIDA 1;N/A;33 - William Araujo - CHA R;15:32:24.450;1.0;1:51.495;24.198;53.454;33.843;135,030
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;54 - Caio Chaves - CHA;12:29:06.992;1.0;1:45.149;21.516;51.053;32.58;143,180
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;54 - Caio Chaves - CHA;12:30:49.268;2.0;1:42.276;20.719;49.787;31.77;147,202
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;54 - Caio Chaves - CHA;12:32:30.404;3.0;1:41.136;19.933;49.536;31.667;148,861
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;54 - Caio Chaves - CHA;12:34:11.586;4.0;1:41.182;19.996;49.392;31.794;148,793
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;54 - Caio Chaves - CHA;12:36:05.203;5.0;1:53.617;20.01;53.011;;132,508
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;21 - Daniel Neumann - CHA R;12:09:00.139;1.0;1:45.772;22.532;51.052;32.188;142,336
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;21 - Daniel Neumann - CHA R;12:10:42.117;2.0;1:41.978;20.122;49.936;31.92;147,632
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;21 - Daniel Neumann - CHA R;12:12:23.690;3.0;1:41.573;19.956;49.864;31.753;148,220
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;21 - Daniel Neumann - CHA R;12:14:05.023;4.0;1:41.333;19.797;49.645;31.891;148,572
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;21 - Daniel Neumann - CHA R;12:16:08.763;5.0;2:03.740;;;;121,668
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;77 - Mario Delara - CHA S;12:29:12.610;1.0;1:46.000;21.02;51.913;33.067;142,030
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;77 - Mario Delara - CHA S;12:30:55.386;2.0;1:42.776;20.523;50.275;31.978;146,486
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;77 - Mario Delara - CHA S;12:32:37.662;3.0;1:42.276;20.241;50.110;31.925;147,202
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;77 - Mario Delara - CHA S;12:34:19.313;4.0;1:41.651;20.088;49.800;31.763;148,107
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;77 - Mario Delara - CHA S;12:36:00.898;5.0;1:41.585;20.053;49.578;31.954;148,203
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;66 - Sadak Leite - CHA;12:29:54.933;1.0;1:43.292;20.756;50.534;32.002;145,754
SPRINT CHALLENGE;CLASSIFICACAO 2;N/A;66 - Sadak Leite - CHA;12:31:37.605;2.0;1:42.672;20.539;50.106;32.027;146,634
