CATEGORIA;Evento;SUBCATEGORIA;Piloto;Horário;Volta;Tempo Total da Volta;Setor 1;Setor 2;Setor 3;TOP SPEED
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:07:22.056;1.0;2:22.003;41.152;39.624;;117,961
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:15:40.900;2.0;8:18.844;;42.251;46.611;33,579
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:23:49.031;3.0;5:27.910;;39.069;45.299;51,084
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:25:50.672;4.0;2:01.641;40.163;37.893;43.585;137,707
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:27:52.610;5.0;2:01.938;38.015;38.463;45.46;137,371
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:35:18.861;6.0;4:51.260;6:02.092;39.648;44.511;57,512
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:37:44.468;7.0;2:25.607;39.314;40.624;;115,041
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:44:03.076;8.0;6:18.608;;36.672;41.161;44,243
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;18 - Ricardo Zylberman - CHA R;16:45:53.296;9.0;1:50.220;34.624;34.909;40.687;151,976
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:06:10.208;1.0;1:55.598;37.169;36.423;42.006;144,906
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:08:04.156;2.0;1:53.948;36.054;36.255;41.639;147,004
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:09:58.324;3.0;1:54.168;35.257;35.740;43.171;146,721
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:11:50.927;4.0;1:52.603;35.308;35.882;41.413;148,760
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:13:45.696;5.0;1:54.769;35.346;37.654;41.769;145,952
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:15:52.075;6.0;2:06.379;35.069;36.538;;132,544
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:23:32.673;7.0;7:40.598;;38.117;42.046;36,368
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:25:25.390;8.0;1:52.717;35.220;35.936;41.561;148,609
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:27:29.773;9.0;2:04.383;34.991;36.820;;134,671
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:38:24.983;10.0;10:55.210;;44.171;;25,566
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:42:56.498;11.0;4:31.515;;36.749;44.179;61,694
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:44:47.477;12.0;1:50.979;34.842;35.089;41.048;150,937
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;23 - Leonardo Herrmann - CHA;16:46:39.010;13.0;1:51.533;35.294;35.146;41.093;150,187
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:07:28.688;1.0;1:53.966;35.676;35.683;42.607;146,981
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:09:22.655;2.0;1:53.967;35.802;35.534;42.631;146,979
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:11:16.112;3.0;1:53.457;35.335;36.042;42.08;147,640
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:13:08.949;4.0;1:52.837;35.365;35.567;41.905;148,451
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:15:01.836;5.0;1:52.887;35.540;35.627;41.72;148,386
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:36:53.365;6.0;19:34.811;;40.191;;14,258
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:43:39.304;7.0;6:45.939;;35.949;41.749;41,264
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;66 - Sadak Leite - CHA;16:45:30.318;8.0;1:51.014;34.731;35.073;41.21;150,889
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:12:19.193;1.0;3:27.511;;38.376;43.675;80,722
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:14:14.542;2.0;1:55.349;37.022;36.276;42.051;145,218
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:16:29.607;3.0;2:15.065;35.399;35.687;;124,020
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:24:22.207;4.0;7:52.600;;37.324;42.133;35,444
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:26:14.681;5.0;1:52.474;35.119;35.926;41.429;148,930
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:28:07.910;6.0;1:53.229;35.404;35.845;41.98;147,937
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:42:46.990;7.0;12:16.400;13:19.419;37.550;42.111;22,747
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:44:39.887;8.0;1:52.897;35.857;35.600;41.44;148,372
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;45 - Jose Moura Neto - CHA S;16:46:30.941;9.0;1:51.054;34.815;35.209;41.03;150,835
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:10:50.761;1.0;1:54.567;36.565;35.894;42.108;146,210
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:12:43.399;2.0;1:52.638;35.890;35.665;41.083;148,714
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:14:36.509;3.0;1:53.110;34.978;35.350;42.782;148,093
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:21:29.621;4.0;6:53.112;;;;40,548
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:37:08.063;5.0;8:21.921;;40.042;;33,373
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:42:38.395;6.0;5:30.332;;36.705;41.713;50,709
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:44:29.573;7.0;1:51.178;35.143;35.218;40.817;150,666
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;177 - Lucas Locatelli - CHA S;16:46:40.001;8.0;2:10.428;35.214;41.166;;128,429
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:07:52.321;1.0;1:52.208;35.378;35.637;41.193;149,283
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:09:44.688;2.0;1:52.367;35.650;35.528;41.189;149,072
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:11:36.298;3.0;1:51.610;34.960;35.420;41.23;150,083
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:13:27.934;4.0;1:51.636;34.967;35.279;41.39;150,048
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:15:35.318;5.0;2:07.384;39.096;37.083;;131,498
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:25:15.506;6.0;9:40.188;;37.936;42.626;28,871
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:27:18.187;7.0;2:02.681;40.573;37.957;44.151;136,539
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:35:35.184;8.0;5:52.675;;37.093;43.896;47,496
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;54 - Caio Chaves - CHA;16:38:03.393;9.0;2:28.209;35.389;47.351;;113,021
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:09:02.151;1.0;1:56.067;35.725;36.885;43.457;144,320
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:10:54.430;2.0;1:52.279;35.059;35.483;41.737;149,189
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:12:47.255;3.0;1:52.825;35.328;35.972;41.525;148,467
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:14:39.381;4.0;1:52.126;35.219;35.426;41.481;149,393
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:25:34.825;5.0;8:25.630;;35.948;41.548;33,129
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:27:27.925;6.0;1:53.100;34.995;35.651;42.454;148,106
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:43:18.376;7.0;13:24.870;;38.972;42.652;20,812
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;82 - Gerson Campos - CHA;16:45:10.340;8.0;1:51.964;35.061;35.480;41.423;149,609
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;77 - Mario Delara - CHA S;16:09:48.544;1.0;1:56.521;37.457;36.731;42.333;143,758
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;77 - Mario Delara - CHA S;16:11:41.761;2.0;1:53.217;35.268;36.228;41.721;147,953
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;77 - Mario Delara - CHA S;16:13:33.903;3.0;1:52.142;34.855;35.897;41.39;149,371
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;77 - Mario Delara - CHA S;16:15:30.773;4.0;1:56.870;36.288;36.452;44.13;143,328
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;77 - Mario Delara - CHA S;16:40:50.651;5.0;22:46.800;;4:45.882;;12,255
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;77 - Mario Delara - CHA S;18:09:24.353;6.0;1:28:33.702;;;;3,152
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:09:09.839;1.0;2:13.342;38.882;41.567;52.893;125,623
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:11:06.218;2.0;1:56.379;36.726;37.682;41.971;143,933
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:13:00.316;3.0;1:54.098;35.948;36.525;41.625;146,811
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:14:53.757;4.0;1:53.441;35.649;36.450;41.342;147,661
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:24:19.953;5.0;7:06.679;;36.858;41.327;39,259
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:26:16.975;6.0;1:57.022;35.730;36.161;45.131;143,142
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:28:09.438;7.0;1:52.463;35.332;36.061;41.07;148,945
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:35:42.836;8.0;5:10.188;6:13.156;37.186;43.056;54,002
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:38:10.045;9.0;2:27.209;35.912;41.337;;113,789
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:43:14.310;10.0;5:04.265;;36.379;41.705;55,053
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;21 - Daniel Neumann - CHA R;16:45:07.087;11.0;1:52.777;35.531;35.820;41.426;148,530
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:06:49.327;1.0;1:54.988;36.451;36.656;41.881;145,674
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:08:42.237;2.0;1:52.910;35.350;36.236;41.324;148,355
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:10:41.641;3.0;1:59.404;34.963;35.768;;140,287
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:23:43.315;4.0;13:01.674;;38.137;44.053;21,429
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:25:41.852;5.0;1:58.537;37.094;37.842;43.601;141,313
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:27:41.945;6.0;2:00.093;37.001;38.127;44.965;139,482
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:35:13.420;7.0;4:55.594;;38.196;44.185;56,668
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:37:41.303;8.0;2:27.883;37.204;44.078;;113,271
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:42:47.193;9.0;5:05.890;;38.883;44.348;54,761
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:44:46.855;10.0;1:59.662;37.854;37.827;43.981;139,984
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;129 - Fernando Arruda - CHA R;16:46:44.652;11.0;1:57.797;37.695;37.033;43.069;142,201
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:11:13.654;1.0;1:53.011;34.828;35.975;42.208;148,223
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:13:11.344;2.0;1:57.690;34.528;35.164;;142,330
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:23:51.187;3.0;10:39.843;;36.351;42.384;26,180
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:25:46.065;4.0;1:54.878;35.991;36.358;42.529;145,814
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:27:41.227;5.0;1:55.162;35.728;36.323;43.111;145,454
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:35:24.618;6.0;5:15.656;;37.912;42.405;53,067
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:37:45.512;7.0;2:20.894;36.231;40.467;;118,889
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:42:48.265;8.0;5:02.753;;38.437;42.142;55,328
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:44:41.412;9.0;1:53.147;35.956;35.564;41.627;148,045
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;22 - Caio Castro - CHA;16:46:34.393;10.0;1:52.981;35.350;35.578;42.053;148,262
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;98 - Cecília Rabelo - CHA S;16:08:38.533;1.0;2:03.636;39.258;40.339;44.039;135,485
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;98 - Cecília Rabelo - CHA S;16:10:33.189;2.0;1:54.656;35.937;36.679;42.04;146,096
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;98 - Cecília Rabelo - CHA S;16:12:29.451;3.0;1:56.262;35.512;38.235;42.515;144,078
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;98 - Cecília Rabelo - CHA S;16:14:22.705;4.0;1:53.254;35.664;35.989;41.601;147,905
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;98 - Cecília Rabelo - CHA S;16:23:59.948;5.0;7:21.779;;37.881;42.711;37,917
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;98 - Cecília Rabelo - CHA S;16:48:31.801;6.0;15:30.383;;;;18,004
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:09:03.514;1.0;2:00.902;37.325;38.300;45.277;138,549
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:10:57.514;2.0;1:54.000;35.925;36.298;41.777;146,937
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:12:52.698;3.0;1:55.184;36.069;36.449;42.666;145,426
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:14:59.382;4.0;2:06.684;35.535;36.261;54.888;132,225
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:27:17.331;5.0;10:02.377;;38.983;49.494;27,808
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:35:07.844;6.0;5:21.305;;37.548;42.361;52,134
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:37:25.442;7.0;2:17.598;35.864;37.992;;121,737
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:42:43.370;8.0;5:17.928;;38.390;42.679;52,687
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:44:36.934;9.0;1:53.564;35.632;36.154;41.778;147,501
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;99 - Claudio Reina - CHA R;16:46:30.485;10.0;1:53.551;35.277;36.090;42.184;147,518
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;2 - Rafa Brocchi - CHA R;16:37:57.380;1.0;24:30.534;;47.461;;11,391
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;2 - Rafa Brocchi - CHA R;16:42:57.811;2.0;5:00.431;;39.834;44.032;55,756
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;2 - Rafa Brocchi - CHA R;16:44:51.976;3.0;1:54.165;36.152;36.123;41.89;146,724
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;2 - Rafa Brocchi - CHA R;16:46:46.785;4.0;1:54.809;35.957;36.858;41.994;145,901
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;5 - George Crispim - CHA S;16:14:28.086;1.0;1:54.280;36.007;36.901;41.372;146,577
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;5 - George Crispim - CHA S;16:26:25.389;2.0;9:43.740;;38.272;43.608;28,696
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;5 - George Crispim - CHA S;16:28:23.450;3.0;1:58.061;36.771;38.021;43.269;141,883
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;5 - George Crispim - CHA S;16:43:24.943;4.0;12:22.244;13:35.103;40.898;45.492;22,568
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;5 - George Crispim - CHA S;16:45:22.828;5.0;1:57.885;37.219;37.401;43.265;142,094
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:04:36.772;1.0;2:07.300;40.169;40.774;46.357;131,585
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:06:36.216;2.0;1:59.444;37.504;38.828;43.112;140,240
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:08:35.770;3.0;1:59.554;37.824;38.508;43.222;140,111
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:10:31.213;4.0;1:55.443;36.270;36.541;42.632;145,100
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:12:26.994;5.0;1:55.781;36.066;37.027;42.688;144,677
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:14:21.306;6.0;1:54.312;35.731;36.541;42.04;146,536
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:25:13.828;7.0;8:38.294;;38.160;44.664;32,319
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:27:12.502;8.0;1:58.674;36.426;38.401;43.847;141,150
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:42:49.540;9.0;13:19.155;;37.445;;20,961
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;7 - Luiz Souza - CHA S;16:46:20.748;10.0;3:31.208;;35.682;41.178;79,309
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;14 - André GAIDZINSKI - CHA S;16:14:50.557;1.0;1:55.328;36.232;36.367;42.729;145,245
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;14 - André GAIDZINSKI - CHA S;16:24:05.858;2.0;6:54.374;;37.834;43.365;40,424
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;14 - André GAIDZINSKI - CHA S;16:26:00.225;3.0;1:54.367;35.710;36.456;42.201;146,465
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;14 - André GAIDZINSKI - CHA S;16:27:54.957;4.0;1:54.732;35.560;36.535;42.637;145,999
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;14 - André GAIDZINSKI - CHA S;16:36:57.553;5.0;6:34.074;7:10.560;51.776;;42,507
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;14 - André GAIDZINSKI - CHA S;16:43:09.023;6.0;6:11.470;;37.379;43.11;45,093
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;14 - André GAIDZINSKI - CHA S;16:45:04.742;7.0;1:55.719;35.781;37.038;42.9;144,754
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:14:34.100;1.0;2:01.106;39.317;37.631;44.158;138,315
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:24:01.398;2.0;7:03.172;;38.436;42.838;39,584
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:25:57.224;3.0;1:55.826;36.208;36.577;43.041;144,620
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:27:53.753;4.0;1:56.529;37.238;36.598;42.693;143,748
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:35:24.251;5.0;5:02.996;6:09.623;38.000;42.875;55,284
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:37:50.183;6.0;2:25.932;37.300;42.377;;114,785
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:42:51.503;7.0;5:01.320;;37.894;43.115;55,591
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:44:47.147;8.0;1:55.644;36.009;36.257;43.378;144,848
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;100 - Raphael Bernardes - CHA R;16:46:49.238;9.0;2:02.091;38.851;;;137,199
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:07:19.776;1.0;2:03.150;40.311;39.013;43.826;136,019
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:09:15.762;2.0;1:55.986;36.161;36.877;42.948;144,421
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:11:09.817;3.0;1:54.055;35.690;36.334;42.031;146,866
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:13:27.234;4.0;2:17.417;50.559;42.249;44.609;121,898
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:15:28.157;5.0;2:00.923;40.367;37.581;42.975;138,525
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:26:38.885;6.0;8:53.737;;38.242;44.784;31,384
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:35:50.976;7.0;6:47.989;;39.586;52.094;41,057
SPRINT CHALLENGE;TREINO OFICIAL OPCIONAL 2;N/A;32 - Matheus Roque - CHA S;16:38:24.180;8.0;2:33.204;44.567;46.056;;109,337
