CATEGORIA;Evento;SUBCATEGORIA;Piloto;Horário;Volta;Tempo Total da Volta;Setor 1;Setor 2;Setor 3;TOP SPEED
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;12:56:44.136;1.0;6:24.666;;45.149;;32,175
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;12:58:24.068;2.0;1:39.932;;27.719;40.855;123,852
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;12:59:59.204;3.0;1:35.136;28.473;26.718;39.945;130,096
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:01:35.611;4.0;1:36.407;28.146;26.736;41.525;128,381
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:03:10.217;5.0;1:34.606;28.060;26.683;39.863;130,825
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:11:02.072;6.0;7:51.855;31.783;27.620;;26,230
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:12:50.442;7.0;1:48.370;;29.394;42.931;114,209
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:14:43.173;8.0;1:52.731;35.210;33.633;43.888;109,791
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:16:23.222;9.0;1:40.049;29.930;28.266;41.853;123,707
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:18:02.880;10.0;1:39.658;30.047;27.713;41.898;124,193
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:19:43.077;11.0;1:40.197;29.481;28.205;42.511;123,525
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:21:21.687;12.0;1:38.610;28.828;28.274;41.508;125,513
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:29:36.411;13.0;8:14.724;;;;25,018
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:31:21.104;14.0;1:44.693;8:48.796;28.888;41.733;118,220
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:33:00.748;15.0;1:39.644;29.886;28.705;41.053;124,210
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:34:40.874;16.0;1:40.126;29.991;28.354;41.781;123,612
SPRINT TROPHY;TREINO EXTRA;N/A;5 - Guilherme FIGUEIREDO - SPORT;13:36:19.321;17.0;1:38.447;29.205;27.758;41.484;125,720
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;12:52:04.371;1.0;1:43.746;;28.816;41.431;119,299
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;12:56:47.676;2.0;4:43.305;31.515;32.196;;43,687
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;12:58:29.301;3.0;1:41.625;;28.033;40.77;121,789
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:00:04.081;4.0;1:34.780;28.673;26.562;39.545;130,585
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:04:57.090;5.0;4:53.009;28.178;26.499;;42,240
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:06:47.727;6.0;1:50.637;;28.721;45.934;111,869
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:08:32.920;7.0;1:45.193;32.531;29.370;43.292;117,658
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:10:13.006;8.0;1:40.086;29.912;28.058;42.116;123,662
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:11:52.212;9.0;1:39.206;29.292;28.165;41.749;124,759
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:13:33.804;10.0;1:41.592;30.012;27.973;43.607;121,828
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:15:12.859;11.0;1:39.055;29.907;27.509;41.639;124,949
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:16:51.197;12.0;1:38.338;29.408;27.736;41.194;125,860
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:18:29.697;13.0;1:38.500;29.012;27.712;41.776;125,653
SPRINT TROPHY;TREINO EXTRA;N/A;911 - Paulo MUZY - SPORT;13:20:08.699;14.0;1:39.002;29.285;27.821;41.896;125,016
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;12:51:52.599;1.0;1:44.380;;28.302;41.695;118,574
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;12:53:28.898;2.0;1:36.299;28.979;26.901;40.419;128,525
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;12:55:18.271;3.0;1:49.373;28.275;26.588;54.51;113,161
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;12:56:53.389;4.0;1:35.118;28.196;26.641;40.281;130,120
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:04:52.184;5.0;7:58.795;30.394;28.503;;25,850
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:06:43.469;6.0;1:51.285;;30.448;44.204;111,217
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:08:31.303;7.0;1:47.834;31.972;27.719;48.143;114,776
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:10:08.712;8.0;1:37.409;29.356;27.206;40.847;127,060
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:11:46.409;9.0;1:37.697;28.884;27.118;41.695;126,686
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:13:24.930;10.0;1:38.521;29.845;27.278;41.398;125,626
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:15:02.336;11.0;1:37.406;28.953;27.440;41.013;127,064
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:16:39.469;12.0;1:37.133;28.766;27.351;41.016;127,421
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:25:07.297;13.0;8:27.828;28.963;29.275;;24,372
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:26:58.688;14.0;1:51.391;;27.319;48.448;111,111
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:28:37.116;15.0;1:38.428;29.515;28.304;40.609;125,745
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:30:15.877;16.0;1:38.761;29.853;27.722;41.186;125,321
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:31:53.756;17.0;1:37.879;28.804;28.057;41.018;126,450
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:33:30.712;18.0;1:36.956;29.008;27.317;40.631;127,654
SPRINT TROPHY;TREINO EXTRA;N/A;13 - Letícia BUFONI - TROPHY;13:35:07.920;19.0;1:37.208;29.097;27.190;40.921;127,323
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;12:52:45.406;1.0;1:53.418;;31.049;45.55;109,126
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;12:54:26.811;2.0;1:41.405;29.726;28.551;43.128;122,053
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;12:56:05.353;3.0;1:38.542;29.489;27.704;41.349;125,599
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;12:57:42.707;4.0;1:37.354;28.948;27.377;41.029;127,132
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;12:59:19.609;5.0;1:36.902;28.558;27.306;41.038;127,725
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:06:25.949;6.0;7:06.340;30.834;28.234;;29,030
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:08:05.311;7.0;1:39.362;;27.334;40.594;124,563
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:09:40.479;8.0;1:35.168;28.138;26.708;40.322;130,052
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:11:15.656;9.0;1:35.177;28.308;26.756;40.113;130,040
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:18:35.596;10.0;7:19.940;33.430;31.669;;28,133
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:20:16.991;11.0;1:41.395;;27.545;41.009;122,065
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:21:53.084;12.0;1:36.093;28.260;27.247;40.586;128,800
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:23:28.428;13.0;1:35.344;28.369;26.784;40.191;129,812
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:25:04.518;14.0;1:36.090;28.250;26.829;41.011;128,804
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:26:48.794;15.0;1:44.276;30.906;31.729;41.641;118,693
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:28:24.987;16.0;1:36.193;28.449;27.068;40.676;128,666
SPRINT TROPHY;TREINO EXTRA;N/A;72 - Sergio LAURENTYS - TROPHY;13:30:00.691;17.0;1:35.704;28.016;27.274;40.414;129,324
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;12:52:12.875;1.0;1:48.095;;29.282;43.017;114,499
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;12:53:49.350;2.0;1:36.475;28.931;27.009;40.535;128,290
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;12:55:27.553;3.0;1:38.203;30.126;27.129;40.948;126,033
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;12:57:02.918;4.0;1:35.365;28.333;26.873;40.159;129,783
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:06:45.102;5.0;9:42.184;28.554;27.274;;21,259
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:08:39.537;6.0;1:54.435;;29.983;46.714;108,156
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:10:23.494;7.0;1:43.957;30.647;30.066;43.244;119,057
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:12:08.845;8.0;1:45.351;32.964;29.102;43.285;117,482
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:13:48.946;9.0;1:40.101;30.374;28.004;41.723;123,643
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:15:27.774;10.0;1:38.828;29.564;27.838;41.426;125,236
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:27:04.374;11.0;11:36.600;31.205;28.376;;17,767
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:28:51.902;12.0;1:47.528;;28.653;42.906;115,103
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:30:30.125;13.0;1:38.223;29.553;27.524;41.146;126,007
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:32:09.559;14.0;1:39.434;28.882;27.290;43.262;124,473
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:33:46.524;15.0;1:36.965;28.793;27.189;40.983;127,642
SPRINT TROPHY;TREINO EXTRA;N/A;10 - Nicholas GARFINKEL - TROPHY;13:35:23.837;16.0;1:37.313;28.479;27.454;41.38;127,185
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;12:51:59.778;1.0;1:49.350;;30.543;43.934;113,185
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;12:53:35.921;2.0;1:36.143;28.887;27.037;40.219;128,733
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;12:55:11.347;3.0;1:35.426;28.461;26.965;40.0;129,701
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:00:23.476;4.0;5:12.129;30.752;29.878;;39,653
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:02:09.728;5.0;1:46.252;;29.124;43.049;116,485
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:03:51.107;6.0;1:41.379;30.754;28.482;42.143;122,084
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:05:31.169;7.0;1:40.062;29.532;28.802;41.728;123,691
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:07:10.004;8.0;1:38.835;29.263;27.783;41.789;125,227
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:08:49.943;9.0;1:39.939;29.921;27.521;42.497;123,844
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:10:28.868;10.0;1:38.925;29.633;27.394;41.898;125,113
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:17:23.053;11.0;6:54.185;29.220;27.334;;29,882
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:19:04.567;12.0;1:41.514;;27.827;41.845;121,922
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:20:43.254;13.0;1:38.687;29.251;27.528;41.908;125,415
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:22:21.133;14.0;1:37.879;29.134;27.353;41.392;126,450
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:23:59.188;15.0;1:38.055;29.111;27.388;41.556;126,223
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:25:37.968;16.0;1:38.780;29.212;27.545;42.023;125,297
SPRINT TROPHY;TREINO EXTRA;N/A;22 - Eldo UMBELINO - SPORT;13:27:17.464;17.0;1:39.496;29.681;28.028;41.787;124,395
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;12:54:58.922;1.0;1:48.920;;29.800;42.643;113,632
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;12:56:39.858;2.0;1:40.936;30.426;28.371;42.139;122,620
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;12:58:18.888;3.0;1:39.030;29.849;27.648;41.533;124,980
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;12:59:57.121;4.0;1:38.233;29.496;27.647;41.09;125,994
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;13:01:36.904;5.0;1:39.783;29.084;27.611;43.088;124,037
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;13:15:39.785;6.0;14:02.881;29.096;27.531;;14,684
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;13:17:17.867;7.0;1:38.082;;27.177;40.421;126,188
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;13:18:53.401;8.0;1:35.534;28.543;26.961;40.03;129,554
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;13:31:51.476;9.0;12:58.075;28.328;26.760;;15,907
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;13:33:33.544;10.0;1:42.068;;27.465;40.748;121,260
SPRINT TROPHY;TREINO EXTRA;N/A;3 - Gabriel GUPER - SPORT;13:35:10.058;11.0;1:36.514;28.924;27.255;40.335;128,238
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;12:52:48.434;1.0;1:42.827;;28.290;41.18;120,365
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;12:54:25.271;2.0;1:36.837;29.041;26.985;40.811;127,811
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;12:56:01.099;3.0;1:35.828;28.692;26.835;40.301;129,156
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:03:09.301;4.0;7:08.202;28.547;26.845;;28,904
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:04:56.284;5.0;1:46.983;;28.812;43.126;115,689
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:06:41.063;6.0;1:44.779;32.106;28.936;43.737;118,123
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:08:23.867;7.0;1:42.804;30.983;28.430;43.391;120,392
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:10:04.436;8.0;1:40.569;30.383;28.355;41.831;123,068
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:11:45.870;9.0;1:41.434;30.931;28.382;42.121;122,018
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:26:56.610;10.0;15:10.740;32.297;28.060;;13,590
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:28:44.863;11.0;1:48.253;;29.869;43.416;114,332
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:30:26.929;12.0;1:42.066;30.748;28.516;42.802;121,263
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:32:11.269;13.0;1:44.340;30.321;28.444;45.575;118,620
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:33:56.629;14.0;1:45.360;32.351;28.929;44.08;117,472
SPRINT TROPHY;TREINO EXTRA;N/A;84 - Fabrício SIMÕES - SPORT;13:35:39.480;15.0;1:42.851;30.357;29.677;42.817;120,337
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;12:52:43.149;1.0;1:42.688;;28.231;41.905;120,528
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;12:54:19.799;2.0;1:36.650;28.872;27.455;40.323;128,058
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;12:55:56.070;3.0;1:36.271;28.690;27.467;40.114;128,562
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:02:04.454;4.0;6:08.384;31.129;27.480;;33,598
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:03:50.536;5.0;1:46.082;;29.258;42.807;116,672
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:05:33.006;6.0;1:42.470;29.582;30.289;42.599;120,785
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:12:20.555;7.0;6:47.549;38.939;29.652;;30,369
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:14:07.139;8.0;1:46.584;;30.005;43.155;116,122
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:15:50.044;9.0;1:42.905;30.330;29.099;43.476;120,274
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:17:31.290;10.0;1:41.246;29.998;28.731;42.517;122,245
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:19:12.006;11.0;1:40.716;29.675;28.633;42.408;122,888
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:20:51.542;12.0;1:39.536;29.219;28.136;42.181;124,345
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:22:31.287;13.0;1:39.745;29.717;28.049;41.979;124,084
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:24:12.999;14.0;1:41.712;29.766;29.516;42.43;121,685
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:29:46.624;15.0;5:33.625;29.646;29.476;;37,098
SPRINT TROPHY;TREINO EXTRA;N/A;7 - Adriano VALVERDE - SPORT;13:31:28.378;16.0;1:41.754;;28.281;42.209;121,635
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;12:53:21.338;1.0;1:54.345;;30.978;47.173;108,241
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;12:55:07.636;2.0;1:46.298;30.991;29.688;45.619;116,435
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;12:56:56.481;3.0;1:48.845;32.614;30.342;45.889;113,710
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;12:58:44.763;4.0;1:48.282;31.790;29.699;46.793;114,302
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:00:30.501;5.0;1:45.738;30.859;29.906;44.973;117,052
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:02:15.660;6.0;1:45.159;30.998;28.980;45.181;117,696
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:04:01.228;7.0;1:45.568;32.303;29.203;44.062;117,240
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:05:47.150;8.0;1:45.922;31.544;29.724;44.654;116,848
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:07:32.477;9.0;1:45.327;31.079;29.249;44.999;117,508
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:09:18.864;10.0;1:46.387;31.745;29.249;45.393;116,338
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:11:03.957;11.0;1:45.093;30.827;29.313;44.953;117,770
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:12:49.846;12.0;1:45.889;32.090;29.326;44.473;116,885
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:14:33.909;13.0;1:44.063;31.369;29.043;43.651;118,936
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:16:19.856;14.0;1:45.947;32.842;29.298;43.807;116,821
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:18:01.513;15.0;1:41.657;30.380;28.475;42.802;121,751
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:25:28.356;16.0;7:26.843;29.909;28.218;;27,698
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:27:11.189;17.0;1:42.833;;28.242;40.502;120,358
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:28:49.477;18.0;1:38.288;29.597;28.272;40.419;125,924
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:30:29.110;19.0;1:39.633;31.035;28.148;40.45;124,224
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:32:06.705;20.0;1:37.595;28.808;27.882;40.905;126,818
SPRINT TROPHY;TREINO EXTRA;N/A;11 - Paulo REALES - SPORT;13:33:43.217;21.0;1:36.512;29.029;27.166;40.317;128,241
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;12:53:36.461;1.0;2:05.040;;35.764;49.149;98,983
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;12:55:34.199;2.0;1:57.738;34.392;34.066;49.28;105,122
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;12:57:19.494;3.0;1:45.295;34.041;28.985;42.269;117,544
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;12:58:56.873;4.0;1:37.379;29.219;27.291;40.869;127,099
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:00:33.556;5.0;1:36.683;28.812;27.234;40.637;128,014
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:06:57.919;6.0;6:24.363;32.579;30.722;;32,201
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:08:53.058;7.0;1:55.139;;30.557;48.307;107,494
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:10:48.417;8.0;1:55.359;35.836;31.178;48.345;107,289
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:12:41.990;9.0;1:53.573;34.248;31.221;48.104;108,977
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:14:33.030;10.0;1:51.040;34.515;30.579;45.946;111,463
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:16:23.499;11.0;1:50.469;33.208;31.554;45.707;112,039
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:23:13.160;12.0;6:49.661;33.441;30.331;;30,212
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:25:05.626;13.0;1:52.466;;30.924;46.88;110,049
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:26:54.446;14.0;1:48.820;33.431;30.424;44.965;113,736
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:28:47.691;15.0;1:53.245;33.299;34.237;45.709;109,292
SPRINT TROPHY;TREINO EXTRA;N/A;51 - Rodrigo ARRUY - SPORT;13:30:37.628;16.0;1:49.937;32.515;32.358;45.064;112,581
