CATEGORIA;Evento;SUBCATEGORIA;Piloto;Horário;Volta;Tempo Total da Volta;Setor 1;Setor 2;Setor 3;TOP SPEED
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;72 - Sergio LAURENTYS - TROPHY;12:17:54.828;16.0;1:37.784;28.799;27.697;41.288;126,573
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;72 - Sergio LAURENTYS - TROPHY;12:19:39.192;17.0;1:44.364;28.585;27.381;48.398;118,593
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:38:17.194;1.0;1:47.622;;30.352;42.363;115,003
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:39:55.569;2.0;1:38.375;29.321;27.552;41.502;125,812
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:41:33.659;3.0;1:38.090;29.371;27.553;41.166;126,178
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:43:11.330;4.0;1:37.671;29.116;27.231;41.324;126,719
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:44:49.322;5.0;1:37.992;29.504;27.244;41.244;126,304
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:46:26.736;6.0;1:37.414;28.803;27.512;41.099;127,054
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:48:04.666;7.0;1:37.930;28.760;27.164;42.006;126,384
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:57:35.756;8.0;9:31.090;28.909;27.487;;21,672
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;11:59:21.773;9.0;1:46.017;;28.031;41.714;116,744
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;12:00:59.386;10.0;1:37.613;29.074;27.377;41.162;126,795
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;12:02:36.662;11.0;1:37.276;28.772;27.368;41.136;127,234
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;12:04:14.250;12.0;1:37.588;28.932;27.264;41.392;126,827
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;12:05:58.787;13.0;1:44.537;31.217;31.543;41.777;118,396
SPRINT TROPHY;SESSAO 1 TROPHY;N/A;13 - Letícia BUFONI - TROPHY;12:07:36.746;14.0;1:37.959;29.150;27.496;41.313;126,347
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:02:56.415;1.0;1:37.342;29.115;27.639;40.588;127,148
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:04:42.655;2.0;1:46.240;28.734;27.19;50.316;116,498
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:06:50.570;3.0;2:07.915;51.32;30.03;46.565;96,758
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:09:07.599;4.0;2:17.029;44.382;38.565;54.082;90,322
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:10:43.430;5.0;1:35.831;28.575;26.867;40.389;129,152
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:12:18.994;6.0;1:35.564;28.305;26.859;40.4;129,513
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:13:54.384;7.0;1:35.390;28.234;27.0;40.156;129,749
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:15:29.431;8.0;1:35.047;28.239;26.828;39.98;130,218
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:17:04.232;9.0;1:34.801;28.249;26.61;39.942;130,556
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:18:39.096;10.0;1:34.864;28.26;26.747;39.857;130,469
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:20:14.006;11.0;1:34.910;28.128;26.627;40.155;130,406
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:21:49.721;12.0;1:35.715;28.116;27.336;40.263;129,309
SPRINT TROPHY;CORRIDA;N/A;12 - Pedro VILLELA - TROPHY;9:23:25.836;13.0;1:36.115;28.439;27.031;40.645;128,771
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:02:57.347;1.0;1:37.986;29.988;27.321;40.677;126,312
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:04:43.518;2.0;1:46.171;29.109;27.19;49.872;116,574
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:06:50.900;3.0;2:07.382;51.383;30.328;45.671;97,163
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:09:07.992;4.0;2:17.092;44.652;38.993;53.447;90,281
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:10:44.561;5.0;1:36.569;29.259;26.931;40.379;128,165
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:12:20.156;6.0;1:35.595;28.964;26.686;39.945;129,471
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:13:55.426;7.0;1:35.270;28.673;26.647;39.95;129,913
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:15:30.325;8.0;1:34.899;28.665;26.557;39.677;130,421
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:17:05.703;9.0;1:35.378;28.377;26.612;40.389;129,766
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:18:41.587;10.0;1:35.884;28.849;26.692;40.343;129,081
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:20:17.700;11.0;1:36.113;28.819;26.802;40.492;128,773
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:21:53.191;12.0;1:35.491;28.585;26.789;40.117;129,612
SPRINT TROPHY;CORRIDA;N/A;121 - Denis FERRER - TROPHY;9:23:29.254;13.0;1:36.063;28.752;27.043;40.268;128,840
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:02:58.344;1.0;1:38.663;30.118;27.576;40.969;125,445
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:04:44.480;2.0;1:46.136;30.149;27.289;48.698;116,613
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:06:52.306;3.0;2:07.826;52.395;29.568;45.863;96,825
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:09:08.697;4.0;2:16.391;44.194;38.624;53.573;90,745
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:10:45.651;5.0;1:36.954;29.592;27.064;40.298;127,656
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:12:21.343;6.0;1:35.692;28.667;26.808;40.217;129,340
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:13:56.641;7.0;1:35.298;28.371;26.68;40.247;129,875
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:15:32.279;8.0;1:35.638;28.472;26.735;40.431;129,413
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:17:08.325;9.0;1:36.046;28.421;26.59;41.035;128,863
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:18:43.640;10.0;1:35.315;28.331;26.705;40.279;129,852
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:20:19.002;11.0;1:35.362;28.47;26.615;40.277;129,788
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:21:54.211;12.0;1:35.209;28.44;26.678;40.091;129,996
SPRINT TROPHY;CORRIDA;N/A;72 - Sergio LAURENTYS - TROPHY;9:23:29.941;13.0;1:35.730;28.475;26.947;40.308;129,289
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:02:59.977;1.0;1:39.461;30.2;28.22;41.041;124,439
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:04:46.024;2.0;1:46.047;29.231;28.683;48.133;116,711
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:06:54.130;3.0;2:08.106;53.013;29.081;46.012;96,614
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:09:10.975;4.0;2:16.845;43.578;38.975;54.292;90,444
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:10:48.600;5.0;1:37.625;29.62;27.155;40.85;126,779
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:12:25.290;6.0;1:36.690;28.523;26.965;41.202;128,005
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:14:01.666;7.0;1:36.376;28.877;26.786;40.713;128,422
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:15:37.920;8.0;1:36.254;28.745;26.868;40.641;128,585
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:17:13.865;9.0;1:35.945;28.454;26.894;40.597;128,999
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:18:50.068;10.0;1:36.203;28.634;26.787;40.782;128,653
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:20:25.788;11.0;1:35.720;28.347;26.778;40.595;129,302
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:22:02.210;12.0;1:36.422;28.781;27.022;40.619;128,361
SPRINT TROPHY;CORRIDA;N/A;331 - Neto HEIL - TROPHY;9:23:38.802;13.0;1:36.592;28.664;27.151;40.777;128,135
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:02:59.140;1.0;1:39.096;30.084;28.336;40.676;124,897
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:04:45.299;2.0;1:46.159;29.572;28.623;47.964;116,587
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:06:53.448;3.0;2:08.149;52.558;29.202;46.389;96,581
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:09:09.769;4.0;2:16.321;43.764;38.728;53.829;90,792
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:10:47.573;5.0;1:37.804;29.482;27.369;40.953;126,547
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:12:25.099;6.0;1:37.526;28.708;27.148;41.67;126,908
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:14:02.726;7.0;1:37.627;29.609;27.098;40.92;126,776
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:15:39.324;8.0;1:36.598;28.958;27.005;40.635;128,127
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:17:15.100;9.0;1:35.776;28.585;26.869;40.322;129,227
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:18:50.628;10.0;1:35.528;28.29;26.828;40.41;129,562
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:20:27.216;11.0;1:36.588;28.535;27.053;41.0;128,140
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:22:03.657;12.0;1:36.441;28.684;27.017;40.74;128,335
SPRINT TROPHY;CORRIDA;N/A;3 - Gabriel GUPER - SPORT;9:23:40.913;13.0;1:37.256;28.756;27.123;41.377;127,260
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:03:02.319;1.0;1:39.360;29.992;28.002;41.366;124,565
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:04:48.920;2.0;1:46.601;29.422;29.147;48.032;116,104
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:06:56.882;3.0;2:07.962;52.93;29.706;45.326;96,722
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:09:12.829;4.0;2:15.947;43.114;38.965;53.868;91,041
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:10:50.968;5.0;1:38.139;29.575;27.615;40.949;126,115
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:12:28.448;6.0;1:37.480;29.318;27.187;40.975;126,968
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:14:05.807;7.0;1:37.359;29.268;27.476;40.615;127,125
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:15:42.245;8.0;1:36.438;28.986;27.06;40.392;128,339
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:17:20.292;9.0;1:38.047;29.904;27.503;40.64;126,233
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:18:58.601;10.0;1:38.309;29.062;28.291;40.956;125,897
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:20:37.030;11.0;1:38.429;29.454;27.898;41.077;125,743
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:22:15.186;12.0;1:38.156;29.438;27.478;41.24;126,093
SPRINT TROPHY;CORRIDA;N/A;5 - Guilherme FIGUEIREDO - SPORT;9:23:53.905;13.0;1:38.719;29.697;27.438;41.584;125,374
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:03:01.055;1.0;1:39.899;30.253;28.056;41.59;123,893
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:04:46.643;2.0;1:45.588;29.08;28.294;48.214;117,218
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:06:55.184;3.0;2:08.541;53.659;29.482;45.4;96,287
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:09:11.709;4.0;2:16.525;43.27;38.834;54.421;90,656
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:10:49.641;5.0;1:37.932;29.621;27.424;40.887;126,382
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:12:26.429;6.0;1:36.788;29.152;27.039;40.597;127,875
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:14:03.013;7.0;1:36.584;28.885;26.94;40.759;128,145
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:15:39.538;8.0;1:36.525;29.09;26.984;40.451;128,224
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:17:15.663;9.0;1:36.125;29.235;26.845;40.045;128,757
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:19:05.466;10.0;1:49.803;28.459;40.363;40.981;112,718
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:20:41.847;11.0;1:36.381;28.568;26.616;41.197;128,415
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:22:17.759;12.0;1:35.912;28.921;26.707;40.284;129,043
SPRINT TROPHY;CORRIDA;N/A;13 - Letícia BUFONI - TROPHY;9:23:54.072;13.0;1:36.313;28.52;26.799;40.994;128,506
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:03:03.210;1.0;1:39.734;30.287;28.054;41.393;124,098
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:04:49.439;2.0;1:46.229;29.165;27.985;49.079;116,511
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:06:57.629;3.0;2:08.190;53.182;29.874;45.134;96,550
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:09:13.240;4.0;2:15.611;43.073;38.862;53.676;91,267
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:10:51.205;5.0;1:37.965;29.66;27.473;40.832;126,339
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:12:38.881;6.0;1:47.676;37.825;28.674;41.177;114,945
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:14:16.332;7.0;1:37.451;29.51;27.166;40.775;127,005
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:15:53.324;8.0;1:36.992;29.592;26.92;40.48;127,606
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:17:30.884;9.0;1:37.560;29.637;27.409;40.514;126,863
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:19:07.003;10.0;1:36.119;28.603;27.016;40.5;128,765
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:20:44.751;11.0;1:37.748;29.873;26.879;40.996;126,619
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:22:20.979;12.0;1:36.228;28.573;27.062;40.593;128,620
SPRINT TROPHY;CORRIDA;N/A;15 - Marco MASCARI - SPORT;9:24:00.634;13.0;1:39.655;30.139;27.652;41.864;124,196
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:03:01.589;1.0;1:39.969;30.411;27.973;41.585;123,806
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:04:47.277;2.0;1:45.688;29.007;28.527;48.154;117,107
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:06:55.589;3.0;2:08.312;53.566;29.519;45.227;96,459
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:09:12.084;4.0;2:16.495;43.389;38.929;54.177;90,676
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:10:50.077;5.0;1:37.993;29.569;27.665;40.759;126,303
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:12:26.787;6.0;1:36.710;29.211;27.015;40.484;127,978
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:14:03.350;7.0;1:36.563;28.901;26.974;40.688;128,173
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:15:40.008;8.0;1:36.658;29.022;27.08;40.556;128,047
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:17:16.504;9.0;1:36.496;28.928;27.63;39.938;128,262
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:18:54.038;10.0;1:37.534;28.017;28.769;40.748;126,897
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:20:30.396;11.0;1:36.358;28.795;27.164;40.399;128,446
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:22:06.141;12.0;1:35.745;28.382;27.084;40.279;129,268
SPRINT TROPHY;CORRIDA;N/A;22 - Eldo UMBELINO - SPORT;9:23:42.046;13.0;1:35.905;28.497;27.025;40.383;129,053
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:03:04.732;1.0;1:40.825;31.198;28.225;41.402;122,755
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:04:52.094;2.0;1:47.362;29.865;28.218;49.279;115,281
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:06:58.317;3.0;2:06.223;51.572;29.615;45.036;98,055
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:09:13.780;4.0;2:15.463;43.36;38.745;53.358;91,367
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:10:53.035;5.0;1:39.255;30.389;27.663;41.203;124,697
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:12:30.532;6.0;1:37.497;29.669;26.876;40.952;126,945
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:14:08.699;7.0;1:38.167;29.598;27.165;41.404;126,079
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:15:46.560;8.0;1:37.861;29.178;26.887;41.796;126,473
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:17:24.919;9.0;1:38.359;29.731;27.211;41.417;125,833
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:19:03.452;10.0;1:38.533;29.474;27.001;42.058;125,611
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:20:41.557;11.0;1:38.105;29.429;27.182;41.494;126,159
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:22:20.800;12.0;1:39.243;29.859;27.391;41.993;124,712
SPRINT TROPHY;CORRIDA;N/A;45 - José M. JUNIOR - SPORT;9:24:13.497;13.0;1:52.697;30.124;28.179;54.394;109,824
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:03:12.949;1.0;1:42.529;31.12;28.752;42.657;120,715
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:05:02.196;2.0;1:49.247;31.814;32.01;45.423;113,292
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:07:03.102;3.0;2:00.906;45.024;30.178;45.704;102,367
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:09:17.760;4.0;2:14.658;41.823;38.405;54.43;91,913
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:10:59.375;5.0;1:41.615;31.344;28.315;41.956;121,801
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:12:40.421;6.0;1:41.046;30.228;28.833;41.985;122,487
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:14:20.051;7.0;1:39.630;30.045;27.754;41.831;124,228
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:15:59.108;8.0;1:39.057;30.038;27.579;41.44;124,946
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:17:38.115;9.0;1:39.007;29.88;27.517;41.61;125,009
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:19:16.758;10.0;1:38.643;29.735;27.465;41.443;125,471
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:20:55.299;11.0;1:38.541;29.468;27.453;41.62;125,601
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:22:33.935;12.0;1:38.636;29.489;27.509;41.638;125,480
SPRINT TROPHY;CORRIDA;N/A;11 - Paulo REALES - SPORT;9:24:13.869;13.0;1:39.934;29.987;27.755;42.192;123,850
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:03:07.695;1.0;1:42.415;31.861;28.542;42.012;120,849
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:04:52.914;2.0;1:45.219;31.9;28.469;44.85;117,629
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:06:59.340;3.0;2:06.426;51.567;29.803;45.056;97,898
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:09:14.599;4.0;2:15.259;43.364;38.318;53.577;91,504
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:10:55.219;5.0;1:40.620;31.168;28.117;41.335;123,005
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:12:35.790;6.0;1:40.571;31.093;27.865;41.613;123,065
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:14:16.186;7.0;1:40.396;30.199;27.484;42.713;123,280
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:15:56.479;8.0;1:40.293;30.763;27.955;41.575;123,406
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:17:36.158;9.0;1:39.679;30.162;27.662;41.855;124,167
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:19:15.970;10.0;1:39.812;30.199;27.728;41.885;124,001
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:20:56.320;11.0;1:40.350;29.736;29.128;41.486;123,336
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:22:35.436;12.0;1:39.116;30.213;27.672;41.231;124,872
SPRINT TROPHY;CORRIDA;N/A;84 - Fabrício SIMÕES - SPORT;9:24:14.999;13.0;1:39.563;29.65;27.28;42.633;124,311
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:03:08.479;1.0;1:41.439;31.231;28.271;41.937;122,012
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:04:54.995;2.0;1:46.516;32.539;28.583;45.394;116,197
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:07:00.435;3.0;2:05.440;50.574;29.328;45.538;98,667
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:09:15.522;4.0;2:15.087;42.999;38.342;53.746;91,621
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:10:56.859;5.0;1:41.337;31.292;28.211;41.834;122,135
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:12:38.838;6.0;1:41.979;31.754;28.138;42.087;121,366
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:14:19.802;7.0;1:40.964;31.166;27.585;42.213;122,586
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:16:00.954;8.0;1:41.152;31.241;28.015;41.896;122,358
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:17:39.372;9.0;1:38.418;29.86;27.477;41.081;125,757
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:19:18.059;10.0;1:38.687;29.747;27.646;41.294;125,415
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:20:56.857;11.0;1:38.798;29.588;27.873;41.337;125,274
SPRINT TROPHY;CORRIDA;N/A;51 - Rodrigo ARRUY - SPORT;9:22:36.239;12.0;1:39.382;30.12;28.22;41.042;124,538
